t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
222498484000000,0,PREP,P01,S01,ringMcpIso,30,438,469,286,415,PREP_START,1,0
222498500000000,1,PREP,P01,S01,ringMcpIso,30,438,469,286,415,,1,0
222498515000000,2,PREP,P01,S01,ringMcpIso,30,438,467,286,415,,1,0
222498515000000,3,PREP,P01,S01,ringMcpIso,30,438,468,285,415,,1,0
222498531000000,4,PREP,P01,S01,ringMcpIso,30,438,470,286,415,,1,0
222498531000000,5,PREP,P01,S01,ringMcpIso,30,437,469,286,415,,1,0
222498546000000,6,PREP,P01,S01,ringMcpIso,30,439,474,286,415,,1,0
222498562000000,7,PREP,P01,S01,ringMcpIso,30,441,479,287,417,,0,0
222498562000000,8,PREP,P01,S01,ringMcpIso,30,439,477,288,418,,0,0
222498578000000,9,PREP,P01,S01,ringMcpIso,30,442,479,287,417,,0,0
222498593000000,10,PREP,P01,S01,ringMcpIso,30,441,478,287,417,,0,0
222498593000000,11,PREP,P01,S01,ringMcpIso,30,442,481,287,418,,0,0
222498609000000,12,PREP,P01,S01,ringMcpIso,30,442,480,288,418,,0,0
222498625000000,13,PREP,P01,S01,ringMcpIso,30,442,479,287,418,,0,0
222498625000000,14,PREP,P01,S01,ringMcpIso,30,441,481,288,418,,0,0
222498640000000,15,PREP,P01,S01,ringMcpIso,30,442,480,288,418,,0,0
222498656000000,16,PREP,P01,S01,ringMcpIso,30,442,480,288,418,,0,0
222498656000000,17,PREP,P01,S01,ringMcpIso,30,442,481,288,418,,0,0
222498671000000,18,PREP,P01,S01,ringMcpIso,30,442,481,288,417,,0,0
222498671000000,19,PREP,P01,S01,ringMcpIso,30,442,483,288,418,,0,0
222498687000000,20,PREP,P01,S01,ringMcpIso,30,441,482,288,419,,0,0
222498703000000,21,PREP,P01,S01,ringMcpIso,30,445,481,288,418,,0,0
222498703000000,22,PREP,P01,S01,ringMcpIso,30,440,480,289,418,,0,0
222498718000000,23,PREP,P01,S01,ringMcpIso,30,441,481,288,418,,0,0
222498734000000,24,PREP,P01,S01,ringMcpIso,30,441,481,288,419,,0,0
222498734000000,25,PREP,P01,S01,ringMcpIso,30,441,481,288,419,,0,0
222498750000000,26,PREP,P01,S01,ringMcpIso,30,441,480,288,418,,0,0
222498765000000,27,PREP,P01,S01,ringMcpIso,30,440,481,289,419,,0,0
222498765000000,28,PREP,P01,S01,ringMcpIso,30,441,481,289,419,,0,0
222498781000000,29,PREP,P01,S01,ringMcpIso,30,442,483,291,419,,0,0
222498781000000,30,PREP,P01,S01,ringMcpIso,30,444,481,289,418,,0,0
222498796000000,31,PREP,P01,S01,ringMcpIso,30,446,480,290,419,,0,0
222498812000000,32,PREP,P01,S01,ringMcpIso,30,446,482,290,419,,0,0
222498812000000,33,PREP,P01,S01,ringMcpIso,30,445,480,289,419,,0,0
222498828000000,34,PREP,P01,S01,ringMcpIso,30,446,481,290,419,,0,0
222498843000000,35,PREP,P01,S01,ringMcpIso,30,446,481,288,418,,0,0
222498843000000,36,PREP,P01,S01,ringMcpIso,30,446,481,290,419,,0,0
222498859000000,37,PREP,P01,S01,ringMcpIso,30,446,482,289,419,,0,0
222498875000000,38,PREP,P01,S01,ringMcpIso,30,446,481,290,418,,0,0
222498875000000,39,PREP,P01,S01,ringMcpIso,30,446,485,290,419,,0,0
222498890000000,40,PREP,P01,S01,ringMcpIso,30,447,481,288,419,,0,0
222498906000000,41,PREP,P01,S01,ringMcpIso,30,447,482,290,419,,0,0
222498906000000,42,PREP,P01,S01,ringMcpIso,30,446,481,290,419,,0,0
222498921000000,43,PREP,P01,S01,ringMcpIso,30,447,482,291,420,,0,0
222498921000000,44,PREP,P01,S01,ringMcpIso,30,448,494,291,420,,0,0
222498937000000,45,PREP,P01,S01,ringMcpIso,30,447,495,290,420,,0,0
222498953000000,46,PREP,P01,S01,ringMcpIso,30,447,499,291,420,,0,0
222498953000000,47,PREP,P01,S01,ringMcpIso,30,447,499,291,420,,0,0
222498968000000,48,PREP,P01,S01,ringMcpIso,30,452,499,290,420,,0,0
222498984000000,49,PREP,P01,S01,ringMcpIso,30,453,502,291,420,,0,0
222498984000000,50,PREP,P01,S01,ringMcpIso,30,455,503,290,420,,0,0
222499000000000,51,PREP,P01,S01,ringMcpIso,30,459,507,297,420,,0,0
222499015000000,52,PREP,P01,S01,ringMcpIso,30,462,510,299,420,,0,0
222499015000000,53,PREP,P01,S01,ringMcpIso,30,463,515,299,426,,0,0
222499031000000,54,PREP,P01,S01,ringMcpIso,30,466,517,300,427,,0,0
222499031000000,55,PREP,P01,S01,ringMcpIso,30,466,519,300,427,,0,0
222499046000000,56,PREP,P01,S01,ringMcpIso,30,468,519,302,427,,0,0
222499062000000,57,PREP,P01,S01,ringMcpIso,30,469,519,302,427,,0,0
222499062000000,58,PREP,P01,S01,ringMcpIso,30,469,519,304,428,,0,0
222499078000000,59,PREP,P01,S01,ringMcpIso,30,470,517,304,428,,0,0
222499093000000,60,PREP,P01,S01,ringMcpIso,30,471,516,304,428,,0,0
222499093000000,61,PREP,P01,S01,ringMcpIso,30,472,519,304,429,,0,0
222499109000000,62,PREP,P01,S01,ringMcpIso,30,472,518,304,429,,0,0
222499125000000,63,PREP,P01,S01,ringMcpIso,30,471,519,304,429,,0,0
222499125000000,64,PREP,P01,S01,ringMcpIso,30,472,521,303,430,,0,0
222499140000000,65,PREP,P01,S01,ringMcpIso,30,472,523,303,429,,0,0
222499140000000,66,PREP,P01,S01,ringMcpIso,30,480,524,305,429,,0,0
222499156000000,67,PREP,P01,S01,ringMcpIso,30,480,522,306,429,,0,0
222499171000000,68,PREP,P01,S01,ringMcpIso,30,481,522,307,428,,0,0
222499171000000,69,PREP,P01,S01,ringMcpIso,30,481,521,308,429,,0,0
222499187000000,70,PREP,P01,S01,ringMcpIso,30,481,523,307,430,,0,0
222499203000000,71,PREP,P01,S01,ringMcpIso,30,481,520,307,430,,0,0
222499203000000,72,PREP,P01,S01,ringMcpIso,30,477,517,307,430,,0,0
222499218000000,73,PREP,P01,S01,ringMcpIso,30,470,516,305,429,,0,0
222499234000000,74,PREP,P01,S01,ringMcpIso,30,469,516,304,428,,0,0
222499234000000,75,PREP,P01,S01,ringMcpIso,30,467,515,303,428,,0,0
222499250000000,76,PREP,P01,S01,ringMcpIso,30,468,516,302,428,,0,0
222499265000000,77,PREP,P01,S01,ringMcpIso,30,466,515,300,427,,0,0
222499265000000,78,PREP,P01,S01,ringMcpIso,30,464,510,301,428,,0,0
222499281000000,79,PREP,P01,S01,ringMcpIso,30,461,506,301,428,,0,0
222499296000000,80,PREP,P01,S01,ringMcpIso,30,458,498,301,428,,0,0
222499296000000,81,PREP,P01,S01,ringMcpIso,30,455,499,300,428,,0,0
222499312000000,82,PREP,P01,S01,ringMcpIso,30,455,501,300,428,,0,0
222499312000000,83,PREP,P01,S01,ringMcpIso,30,452,501,300,427,,0,0
222499328000000,84,PREP,P01,S01,ringMcpIso,30,450,501,300,428,,0,0
222499343000000,85,PREP,P01,S01,ringMcpIso,30,449,502,301,428,,0,0
222499343000000,86,PREP,P01,S01,ringMcpIso,30,448,505,301,428,,0,0
222499359000000,87,PREP,P01,S01,ringMcpIso,30,447,513,301,429,,0,0
222499375000000,88,PREP,P01,S01,ringMcpIso,30,446,514,302,429,,0,0
222499375000000,89,PREP,P01,S01,ringMcpIso,30,446,515,302,429,,0,0
222499390000000,90,PREP,P01,S01,ringMcpIso,30,446,517,302,429,,0,0
222499406000000,91,PREP,P01,S01,ringMcpIso,30,446,518,304,429,,0,0
222499406000000,92,PREP,P01,S01,ringMcpIso,30,446,516,304,429,,0,0
222499421000000,93,PREP,P01,S01,ringMcpIso,30,446,516,304,429,,0,0
222499421000000,94,PREP,P01,S01,ringMcpIso,30,446,517,305,429,,0,0
222499437000000,95,PREP,P01,S01,ringMcpIso,30,448,517,304,429,,0,0
222499453000000,96,PREP,P01,S01,ringMcpIso,30,449,517,305,429,,0,0
222499453000000,97,PREP,P01,S01,ringMcpIso,30,450,515,303,428,,1,0
222499468000000,98,PREP,P01,S01,ringMcpIso,30,449,514,303,428,,1,0
222499484000000,99,PREP,P01,S01,ringMcpIso,30,449,513,302,426,,1,0
222499484000000,100,PREP,P01,S01,ringMcpIso,30,448,510,301,427,,1,0
222499500000000,101,PREP,P01,S01,ringMcpIso,30,445,507,302,427,,1,0
222499515000000,102,PREP,P01,S01,ringMcpIso,30,439,508,302,427,,1,0
222499515000000,103,PREP,P01,S01,ringMcpIso,30,441,507,301,427,,1,0
222499531000000,104,PREP,P01,S01,ringMcpIso,30,437,507,301,427,,1,0
222499546000000,105,PREP,P01,S01,ringMcpIso,30,437,506,301,428,,1,0
222499546000000,106,PREP,P01,S01,ringMcpIso,30,438,506,301,427,,1,0
222499562000000,107,PREP,P01,S01,ringMcpIso,30,438,507,303,429,,0,0
222499562000000,108,PREP,P01,S01,ringMcpIso,30,438,507,303,428,,0,0
222499578000000,109,PREP,P01,S01,ringMcpIso,30,436,508,303,428,,0,0
222499593000000,110,PREP,P01,S01,ringMcpIso,30,434,507,303,428,,0,0
222499593000000,111,PREP,P01,S01,ringMcpIso,30,434,506,303,428,,0,0
222499609000000,112,PREP,P01,S01,ringMcpIso,30,434,504,302,429,,0,0
222499625000000,113,PREP,P01,S01,ringMcpIso,30,436,505,302,429,,0,0
222499625000000,114,PREP,P01,S01,ringMcpIso,30,437,504,302,429,,0,0
222499640000000,115,PREP,P01,S01,ringMcpIso,30,436,504,302,428,,0,0
222499656000000,116,PREP,P01,S01,ringMcpIso,30,436,502,302,429,,0,0
222499656000000,117,PREP,P01,S01,ringMcpIso,30,437,500,301,428,,0,0
222499671000000,118,PREP,P01,S01,ringMcpIso,30,436,498,301,428,,0,0
222499671000000,119,PREP,P01,S01,ringMcpIso,30,436,498,301,428,,0,0
222499687000000,120,PREP,P01,S01,ringMcpIso,30,436,496,300,428,,0,0
222499703000000,121,PREP,P01,S01,ringMcpIso,30,435,497,300,428,,0,0
222499703000000,122,PREP,P01,S01,ringMcpIso,30,435,497,300,429,,0,0
222499718000000,123,PREP,P01,S01,ringMcpIso,30,435,497,300,429,,0,0
222499734000000,124,PREP,P01,S01,ringMcpIso,30,433,497,300,428,,0,0
222499734000000,125,PREP,P01,S01,ringMcpIso,30,431,493,299,427,,0,0
222499750000000,126,PREP,P01,S01,ringMcpIso,30,427,492,297,427,,0,0
222499765000000,127,PREP,P01,S01,ringMcpIso,30,422,485,291,427,,0,0
222499765000000,128,PREP,P01,S01,ringMcpIso,30,416,483,292,427,,0,0
222499781000000,129,PREP,P01,S01,ringMcpIso,30,407,481,291,428,,0,0
222499781000000,130,PREP,P01,S01,ringMcpIso,30,403,482,291,427,,0,0
