t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
222042468000000,0,PREP,P01,S01,thumbMcpIso,6,142,491,163,309,PREP_START,1,0
222042484000000,1,PREP,P01,S01,thumbMcpIso,6,143,491,162,309,,1,0
222042500000000,2,PREP,P01,S01,thumbMcpIso,6,141,490,163,310,,1,0
222042500000000,3,PREP,P01,S01,thumbMcpIso,6,144,491,163,310,,1,0
222042515000000,4,PREP,P01,S01,thumbMcpIso,6,142,490,163,308,,1,0
222042531000000,5,PREP,P01,S01,thumbMcpIso,6,141,490,163,312,,1,0
222042531000000,6,PREP,P01,S01,thumbMcpIso,6,141,490,163,311,,1,0
222042546000000,7,PREP,P01,S01,thumbMcpIso,6,144,490,162,311,,1,0
222042562000000,8,PREP,P01,S01,thumbMcpIso,6,143,491,163,313,,0,0
222042562000000,9,PREP,P01,S01,thumbMcpIso,6,144,492,162,312,,0,0
222042578000000,10,PREP,P01,S01,thumbMcpIso,6,143,492,162,313,,0,0
222042578000000,11,PREP,P01,S01,thumbMcpIso,6,146,492,162,315,,0,0
222042593000000,12,PREP,P01,S01,thumbMcpIso,6,145,492,163,312,,0,0
222042609000000,13,PREP,P01,S01,thumbMcpIso,6,141,491,163,313,,0,0
222042609000000,14,PREP,P01,S01,thumbMcpIso,6,144,491,163,311,,0,0
222042625000000,15,PREP,P01,S01,thumbMcpIso,6,144,492,163,312,,0,0
222042640000000,16,PREP,P01,S01,thumbMcpIso,6,144,492,162,311,,0,0
222042640000000,17,PREP,P01,S01,thumbMcpIso,6,146,492,162,312,,0,0
222042656000000,18,PREP,P01,S01,thumbMcpIso,6,145,491,162,313,,0,0
222042671000000,19,PREP,P01,S01,thumbMcpIso,6,138,491,162,312,,0,0
222042671000000,20,PREP,P01,S01,thumbMcpIso,6,148,491,162,313,,0,0
222042687000000,21,PREP,P01,S01,thumbMcpIso,6,146,491,162,315,,0,0
222042687000000,22,PREP,P01,S01,thumbMcpIso,6,145,492,163,313,,0,0
222042703000000,23,PREP,P01,S01,thumbMcpIso,6,143,491,164,313,,0,0
222042718000000,24,PREP,P01,S01,thumbMcpIso,6,150,492,165,314,,0,0
