t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
223296640000000,0,PREP,P01,S01,counting,72,602,536,353,470,PREP_START,0,0
223296656000000,1,PREP,P01,S01,counting,72,604,536,345,468,,0,0
223296671000000,2,PREP,P01,S01,counting,72,603,536,344,469,,0,0
223296671000000,3,PREP,P01,S01,counting,72,603,535,338,466,,0,0
223296687000000,4,PREP,P01,S01,counting,72,603,531,343,468,,0,0
223296703000000,5,PREP,P01,S01,counting,72,603,519,342,467,,0,0
223296703000000,6,PREP,P01,S01,counting,72,602,522,340,468,,0,0
223296718000000,7,PREP,P01,S01,counting,72,602,519,336,468,,0,0
223296718000000,8,PREP,P01,S01,counting,72,599,507,330,471,,0,0
223296734000000,9,PREP,P01,S01,counting,72,591,508,320,471,,0,0
223296750000000,10,PREP,P01,S01,counting,72,586,504,301,469,,0,0
223296750000000,11,PREP,P01,S01,counting,72,577,503,302,469,,0,0
223296765000000,12,PREP,P01,S01,counting,72,571,503,299,466,,0,0
223296781000000,13,PREP,P01,S01,counting,72,562,496,294,465,,0,0
223296781000000,14,PREP,P01,S01,counting,72,553,481,300,471,,0,0
223296796000000,15,PREP,P01,S01,counting,72,544,492,291,465,,0,0
223296812000000,16,PREP,P01,S01,counting,72,539,492,293,465,,0,0
223296812000000,17,PREP,P01,S01,counting,72,530,488,293,464,,0,0
223296828000000,18,PREP,P01,S01,counting,72,528,489,291,468,,0,0
223296828000000,19,PREP,P01,S01,counting,72,521,477,291,465,,0,0
223296843000000,20,PREP,P01,S01,counting,72,507,471,292,462,,0,0
223296859000000,21,PREP,P01,S01,counting,72,507,470,289,463,,0,0
223296859000000,22,PREP,P01,S01,counting,72,505,474,290,461,,0,0
223296875000000,23,PREP,P01,S01,counting,72,502,472,291,461,,0,0
223296890000000,24,PREP,P01,S01,counting,72,501,473,290,460,,0,0
223296890000000,25,PREP,P01,S01,counting,72,495,471,289,457,,0,0
223296906000000,26,PREP,P01,S01,counting,72,502,470,288,463,,0,0
223296921000000,27,PREP,P01,S01,counting,72,496,466,288,458,,0,0
223296921000000,28,PREP,P01,S01,counting,72,499,463,293,457,,0,0
223296937000000,29,PREP,P01,S01,counting,72,489,451,292,454,,0,0
223296953000000,30,PREP,P01,S01,counting,72,477,425,292,447,,0,0
223296953000000,31,PREP,P01,S01,counting,72,462,428,293,440,,0,0
223296968000000,32,PREP,P01,S01,counting,72,450,424,289,429,,0,0
223296968000000,33,PREP,P01,S01,counting,72,450,426,290,427,,0,0
223296984000000,34,PREP,P01,S01,counting,72,448,423,290,425,,0,0
223297000000000,35,PREP,P01,S01,counting,72,448,425,290,427,,0,0
223297000000000,36,PREP,P01,S01,counting,72,440,424,289,428,,0,0
223297015000000,37,PREP,P01,S01,counting,72,450,424,288,436,,0,0
223297031000000,38,PREP,P01,S01,counting,72,443,423,294,440,,0,0
223297031000000,39,PREP,P01,S01,counting,72,448,423,290,445,,0,0
223297046000000,40,PREP,P01,S01,counting,72,451,423,290,448,,0,0
223297062000000,41,PREP,P01,S01,counting,72,450,424,290,451,,0,0
223297062000000,42,PREP,P01,S01,counting,72,448,428,286,454,,0,0
223297078000000,43,PREP,P01,S01,counting,72,445,425,292,455,,0,0
223297078000000,44,PREP,P01,S01,counting,72,445,426,291,455,,0,0
223297093000000,45,PREP,P01,S01,counting,72,441,425,291,450,,0,0
