t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222726546000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726562000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726578000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726578000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726593000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726593000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726609000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726625000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726625000000,29.15,27.91,24.18,27.27,5.74,2.85,20.34,6.55,1.23,26.92,3.83,2.7,31.68,4.67,3.0,0
222726640000000,29.43,27.75,24.23,26.85,5.87,2.82,20.01,6.52,1.65,26.78,3.88,3.04,31.68,4.71,3.23,0
222726656000000,29.43,27.75,24.23,26.85,5.87,2.82,20.01,6.52,1.65,26.78,3.88,3.04,31.68,4.71,3.23,0
222726656000000,29.43,27.75,24.23,26.85,5.87,2.82,20.01,6.52,1.65,26.78,3.88,3.04,31.68,4.71,3.23,0
222726671000000,29.43,27.75,24.23,26.85,5.87,2.82,20.01,6.52,1.65,26.78,3.88,3.04,31.68,4.71,3.23,0
222726687000000,29.54,27.96,23.51,27.34,6.09,2.93,20.31,6.81,1.55,26.79,4.04,2.97,31.61,4.84,3.28,0
222726687000000,29.54,27.96,23.51,27.34,6.09,2.93,20.31,6.81,1.55,26.79,4.04,2.97,31.61,4.84,3.28,0
