t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
222213484000000,0,PREP,P01,S01,indexPipIso,15,256,466,185,280,PREP_START,1,0
222213500000000,1,PREP,P01,S01,indexPipIso,15,255,465,186,287,,1,0
222213515000000,2,PREP,P01,S01,indexPipIso,15,257,466,185,288,,1,0
222213515000000,3,PREP,P01,S01,indexPipIso,15,260,466,186,287,,1,0
222213531000000,4,PREP,P01,S01,indexPipIso,15,255,467,186,288,,1,0
222213531000000,5,PREP,P01,S01,indexPipIso,15,257,466,186,289,,1,0
222213546000000,6,PREP,P01,S01,indexPipIso,15,255,467,189,286,,1,0
222213562000000,7,PREP,P01,S01,indexPipIso,15,254,469,188,289,,0,0
222213562000000,8,PREP,P01,S01,indexPipIso,15,254,468,188,288,,0,0
222213578000000,9,PREP,P01,S01,indexPipIso,15,254,469,188,289,,0,0
222213593000000,10,PREP,P01,S01,indexPipIso,15,254,468,188,290,,0,0
222213593000000,11,PREP,P01,S01,indexPipIso,15,254,467,189,292,,0,0
222213609000000,12,PREP,P01,S01,indexPipIso,15,256,468,188,291,,0,0
222213609000000,13,PREP,P01,S01,indexPipIso,15,256,469,187,292,,0,0
222213625000000,14,PREP,P01,S01,indexPipIso,15,255,468,187,291,,0,0
222213640000000,15,PREP,P01,S01,indexPipIso,15,254,469,188,291,,0,0
222213640000000,16,PREP,P01,S01,indexPipIso,15,256,469,188,291,,0,0
222213656000000,17,PREP,P01,S01,indexPipIso,15,254,470,188,291,,0,0
222213671000000,18,PREP,P01,S01,indexPipIso,15,255,469,188,291,,0,0
222213671000000,19,PREP,P01,S01,indexPipIso,15,253,468,188,290,,0,0
222213687000000,20,PREP,P01,S01,indexPipIso,15,253,468,188,291,,0,0
222213703000000,21,PREP,P01,S01,indexPipIso,15,249,468,188,291,,0,0
222213703000000,22,PREP,P01,S01,indexPipIso,15,249,469,188,290,,0,0
222213718000000,23,PREP,P01,S01,indexPipIso,15,249,468,189,290,,0,0
222213718000000,24,PREP,P01,S01,indexPipIso,15,248,469,188,291,,0,0
222213734000000,25,PREP,P01,S01,indexPipIso,15,248,468,188,291,,0,0
222213750000000,26,PREP,P01,S01,indexPipIso,15,247,468,188,292,,0,0
222213750000000,27,PREP,P01,S01,indexPipIso,15,248,469,188,294,,0,0
222213765000000,28,PREP,P01,S01,indexPipIso,15,248,468,188,292,,0,0
222213781000000,29,PREP,P01,S01,indexPipIso,15,249,469,189,294,,0,0
222213781000000,30,PREP,P01,S01,indexPipIso,15,249,469,189,292,,0,0
222213796000000,31,PREP,P01,S01,indexPipIso,15,251,468,188,290,,0,0
222213812000000,32,PREP,P01,S01,indexPipIso,15,250,469,189,293,,0,0
222213812000000,33,PREP,P01,S01,indexPipIso,15,249,469,187,293,,0,0
222213828000000,34,PREP,P01,S01,indexPipIso,15,249,468,189,292,,0,0
222213843000000,35,PREP,P01,S01,indexPipIso,15,249,470,187,294,,0,0
222213843000000,36,PREP,P01,S01,indexPipIso,15,247,469,189,292,,0,0
222213859000000,37,PREP,P01,S01,indexPipIso,15,246,469,189,290,,0,0
222213859000000,38,PREP,P01,S01,indexPipIso,15,245,469,189,291,,0,0
222213875000000,39,PREP,P01,S01,indexPipIso,15,243,469,189,290,,0,0
222213890000000,40,PREP,P01,S01,indexPipIso,15,237,468,188,292,,0,0
222213890000000,41,PREP,P01,S01,indexPipIso,15,230,468,189,288,,0,0
222213906000000,42,PREP,P01,S01,indexPipIso,15,217,468,189,292,,0,0
222213921000000,43,PREP,P01,S01,indexPipIso,15,212,469,189,291,,0,0
222213921000000,44,PREP,P01,S01,indexPipIso,15,217,468,187,292,,0,0
