t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
223144640000000,23.84,18.2,18.36,17.1,5.44,3.34,10.36,5.69,2.35,17.01,4.49,3.57,25.61,5.76,2.97,0
223144656000000,23.84,18.2,18.36,17.1,5.44,3.34,10.36,5.69,2.35,17.01,4.49,3.57,25.61,5.76,2.97,0
223144671000000,23.84,18.2,18.36,17.1,5.44,3.34,10.36,5.69,2.35,17.01,4.49,3.57,25.61,5.76,2.97,0
223144671000000,23.84,18.2,18.36,17.1,5.44,3.34,10.36,5.69,2.35,17.01,4.49,3.57,25.61,5.76,2.97,0
223144687000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144687000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144703000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144718000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144718000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144734000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144750000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144750000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144765000000,23.13,17.87,17.84,17.33,5.31,3.39,10.66,5.36,2.43,17.51,4.34,3.5,26.15,5.75,2.89,0
223144781000000,23.8,17.76,17.78,17.11,5.4,3.4,10.54,5.26,2.57,17.18,4.25,3.42,25.75,5.52,2.96,0
223144781000000,23.8,17.76,17.78,17.11,5.4,3.4,10.54,5.26,2.57,17.18,4.25,3.42,25.75,5.52,2.96,0
223144796000000,23.8,17.76,17.78,17.11,5.4,3.4,10.54,5.26,2.57,17.18,4.25,3.42,25.75,5.52,2.96,0
223144796000000,23.8,17.76,17.78,17.11,5.4,3.4,10.54,5.26,2.57,17.18,4.25,3.42,25.75,5.52,2.96,0
223144812000000,23.8,17.76,17.78,17.11,5.4,3.4,10.54,5.26,2.57,17.18,4.25,3.42,25.75,5.52,2.96,0
223144828000000,23.85,18.21,17.32,17.0,5.39,3.33,10.39,5.25,2.46,17.04,4.3,3.37,25.86,5.63,2.96,0
223144828000000,23.85,18.21,17.32,17.0,5.39,3.33,10.39,5.25,2.46,17.04,4.3,3.37,25.86,5.63,2.96,0
223144843000000,23.85,18.21,17.32,17.0,5.39,3.33,10.39,5.25,2.46,17.04,4.3,3.37,25.86,5.63,2.96,0
223144859000000,23.85,18.21,17.32,17.0,5.39,3.33,10.39,5.25,2.46,17.04,4.3,3.37,25.86,5.63,2.96,0
