t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222460484000000,30.07,27.39,23.09,21.97,6.51,2.67,15.32,7.61,2.66,20.3,5.99,5.31,25.59,5.87,5.12,0
222460500000000,30.07,27.39,23.09,21.97,6.51,2.67,15.32,7.61,2.66,20.3,5.99,5.31,25.59,5.87,5.12,0
222460500000000,30.07,27.39,23.09,21.97,6.51,2.67,15.32,7.61,2.66,20.3,5.99,5.31,25.59,5.87,5.12,0
222460515000000,30.07,27.39,23.09,21.97,6.51,2.67,15.32,7.61,2.66,20.3,5.99,5.31,25.59,5.87,5.12,0
222460531000000,30.78,26.83,22.88,20.8,5.92,2.72,15.15,6.89,2.31,20.23,5.41,5.08,25.45,5.78,4.95,0
222460546000000,30.78,26.83,22.88,20.8,5.92,2.72,15.15,6.89,2.31,20.23,5.41,5.08,25.45,5.78,4.95,0
222460546000000,30.78,26.83,22.88,20.8,5.92,2.72,15.15,6.89,2.31,20.23,5.41,5.08,25.45,5.78,4.95,0
222460562000000,30.78,26.83,22.88,20.8,5.92,2.72,15.15,6.89,2.31,20.23,5.41,5.08,25.45,5.78,4.95,0
222460562000000,30.78,26.83,22.88,20.8,5.92,2.72,15.15,6.89,2.31,20.23,5.41,5.08,25.45,5.78,4.95,0
222460578000000,29.85,27.07,24.53,21.18,6.23,2.67,15.11,7.32,2.27,20.58,5.36,4.76,25.62,5.64,4.87,0
222460593000000,29.85,27.07,24.53,21.18,6.23,2.67,15.11,7.32,2.27,20.58,5.36,4.76,25.62,5.64,4.87,0
222460593000000,29.85,27.07,24.53,21.18,6.23,2.67,15.11,7.32,2.27,20.58,5.36,4.76,25.62,5.64,4.87,0
222460609000000,29.85,27.07,24.53,21.18,6.23,2.67,15.11,7.32,2.27,20.58,5.36,4.76,25.62,5.64,4.87,0
222460625000000,30.51,27.09,25.22,21.23,6.07,2.66,15.7,7.0,1.98,21.44,4.69,4.6,26.32,5.51,4.77,0
222460625000000,30.51,27.09,25.22,21.23,6.07,2.66,15.7,7.0,1.98,21.44,4.69,4.6,26.32,5.51,4.77,0
222460640000000,30.51,27.09,25.22,21.23,6.07,2.66,15.7,7.0,1.98,21.44,4.69,4.6,26.32,5.51,4.77,0
222460640000000,30.51,27.09,25.22,21.23,6.07,2.66,15.7,7.0,1.98,21.44,4.69,4.6,26.32,5.51,4.77,0
222460656000000,30.51,27.09,25.22,21.23,6.07,2.66,15.7,7.0,1.98,21.44,4.69,4.6,26.32,5.51,4.77,0
222460671000000,31.0,27.73,26.8,21.78,6.16,2.57,16.02,7.03,1.79,21.59,4.57,4.47,26.37,5.45,4.63,0
222460671000000,31.0,27.73,26.8,21.78,6.16,2.57,16.02,7.03,1.79,21.59,4.57,4.47,26.37,5.45,4.63,0
222460687000000,31.0,27.73,26.8,21.78,6.16,2.57,16.02,7.03,1.79,21.59,4.57,4.47,26.37,5.45,4.63,0
222460703000000,31.0,27.73,26.8,21.78,6.16,2.57,16.02,7.03,1.79,21.59,4.57,4.47,26.37,5.45,4.63,0
222460703000000,31.0,27.73,26.8,21.78,6.16,2.57,16.02,7.03,1.79,21.59,4.57,4.47,26.37,5.45,4.63,0
