t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222669515000000,26.72,22.68,19.96,39.37,6.44,3.78,28.72,7.33,1.05,28.42,19.49,33.7,43.48,69.21,56.44,0
222669515000000,26.72,22.68,19.96,39.37,6.44,3.78,28.72,7.33,1.05,28.42,19.49,33.7,43.48,69.21,56.44,0
222669531000000,26.72,22.68,19.96,39.37,6.44,3.78,28.72,7.33,1.05,28.42,19.49,33.7,43.48,69.21,56.44,0
222669546000000,26.72,22.68,19.96,39.37,6.44,3.78,28.72,7.33,1.05,28.42,19.49,33.7,43.48,69.21,56.44,0
222669546000000,26.72,22.68,19.96,39.37,6.44,3.78,28.72,7.33,1.05,28.42,19.49,33.7,43.48,69.21,56.44,0
222669562000000,26.52,22.77,21.42,39.59,6.72,4.22,29.1,7.71,0.43,28.76,19.37,30.02,43.15,67.28,56.48,0
222669578000000,26.52,22.77,21.42,39.59,6.72,4.22,29.1,7.71,0.43,28.76,19.37,30.02,43.15,67.28,56.48,0
222669578000000,26.52,22.77,21.42,39.59,6.72,4.22,29.1,7.71,0.43,28.76,19.37,30.02,43.15,67.28,56.48,0
222669593000000,26.52,22.77,21.42,39.59,6.72,4.22,29.1,7.71,0.43,28.76,19.37,30.02,43.15,67.28,56.48,0
222669593000000,26.52,22.77,21.42,39.59,6.72,4.22,29.1,7.71,0.43,28.76,19.37,30.02,43.15,67.28,56.48,0
222669609000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669625000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669625000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669640000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669656000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669656000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669671000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669687000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669687000000,26.36,22.63,20.88,38.99,6.62,4.19,28.17,7.18,0.74,28.31,16.57,15.08,43.76,74.92,56.4,0
222669703000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669703000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669718000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669734000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669734000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669750000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669765000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669765000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669781000000,26.44,22.82,21.45,39.83,6.64,4.88,27.56,6.84,1.95,27.24,13.07,4.71,43.88,79.54,56.78,0
222669796000000,26.63,22.35,20.96,39.49,6.93,4.56,27.81,6.72,1.83,27.1,10.2,0.28,43.29,72.97,57.49,0
222669796000000,26.63,22.35,20.96,39.49,6.93,4.56,27.81,6.72,1.83,27.1,10.2,0.28,43.29,72.97,57.49,0
222669812000000,26.63,22.35,20.96,39.49,6.93,4.56,27.81,6.72,1.83,27.1,10.2,0.28,43.29,72.97,57.49,0
222669828000000,26.63,22.35,20.96,39.49,6.93,4.56,27.81,6.72,1.83,27.1,10.2,0.28,43.29,72.97,57.49,0
222669828000000,26.63,22.35,20.96,39.49,6.93,4.56,27.81,6.72,1.83,27.1,10.2,0.28,43.29,72.97,57.49,0
222669843000000,26.14,22.27,23.98,39.23,6.15,4.93,27.06,6.55,1.23,26.32,10.43,2.07,41.97,59.04,54.81,0
222669843000000,26.14,22.27,23.98,39.23,6.15,4.93,27.06,6.55,1.23,26.32,10.43,2.07,41.97,59.04,54.81,0
222669859000000,26.14,22.27,23.98,39.23,6.15,4.93,27.06,6.55,1.23,26.32,10.43,2.07,41.97,59.04,54.81,0
222669875000000,26.14,22.27,23.98,39.23,6.15,4.93,27.06,6.55,1.23,26.32,10.43,2.07,41.97,59.04,54.81,0
222669875000000,26.14,22.27,23.98,39.23,6.15,4.93,27.06,6.55,1.23,26.32,10.43,2.07,41.97,59.04,54.81,0
222669890000000,26.32,22.66,22.0,40.05,7.07,5.42,29.04,7.64,2.31,29.25,12.93,2.13,43.64,55.48,63.45,0
222669906000000,26.32,22.66,22.0,40.05,7.07,5.42,29.04,7.64,2.31,29.25,12.93,2.13,43.64,55.48,63.45,0
222669906000000,26.32,22.66,22.0,40.05,7.07,5.42,29.04,7.64,2.31,29.25,12.93,2.13,43.64,55.48,63.45,0
222669921000000,26.32,22.66,22.0,40.05,7.07,5.42,29.04,7.64,2.31,29.25,12.93,2.13,43.64,55.48,63.45,0
222669937000000,26.32,22.66,22.0,40.05,7.07,5.42,29.04,7.64,2.31,29.25,12.93,2.13,43.64,55.48,63.45,0
222669937000000,26.32,22.66,22.0,40.05,7.07,5.42,29.04,7.64,2.31,29.25,12.93,2.13,43.64,55.48,63.45,0
