t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222536484000000,28.35,24.85,22.14,32.38,6.61,3.81,23.65,7.28,1.59,27.05,5.0,1.78,30.7,4.43,2.55,0
222536500000000,28.35,24.85,22.14,32.38,6.61,3.81,23.65,7.28,1.59,27.05,5.0,1.78,30.7,4.43,2.55,0
222536515000000,28.35,24.85,22.14,32.38,6.61,3.81,23.65,7.28,1.59,27.05,5.0,1.78,30.7,4.43,2.55,0
222536515000000,28.35,24.85,22.14,32.38,6.61,3.81,23.65,7.28,1.59,27.05,5.0,1.78,30.7,4.43,2.55,0
222536531000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536531000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536546000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536562000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536562000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536578000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536593000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536593000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536609000000,26.4,23.22,21.66,29.86,5.8,3.62,21.3,6.47,1.28,25.16,4.48,1.96,29.07,4.03,2.89,0
222536625000000,26.68,23.63,19.99,30.18,6.19,3.63,21.64,6.88,1.23,25.42,4.7,1.89,28.94,4.13,2.86,0
222536625000000,26.68,23.63,19.99,30.18,6.19,3.63,21.64,6.88,1.23,25.42,4.7,1.89,28.94,4.13,2.86,0
222536640000000,26.68,23.63,19.99,30.18,6.19,3.63,21.64,6.88,1.23,25.42,4.7,1.89,28.94,4.13,2.86,0
222536656000000,26.68,23.63,19.99,30.18,6.19,3.63,21.64,6.88,1.23,25.42,4.7,1.89,28.94,4.13,2.86,0
222536656000000,26.68,23.63,19.99,30.18,6.19,3.63,21.64,6.88,1.23,25.42,4.7,1.89,28.94,4.13,2.86,0
222536671000000,27.25,23.64,20.14,30.14,5.96,3.18,21.86,6.81,0.92,25.54,4.45,2.17,28.72,4.13,2.78,0
222536671000000,27.25,23.64,20.14,30.14,5.96,3.18,21.86,6.81,0.92,25.54,4.45,2.17,28.72,4.13,2.78,0
222536687000000,27.25,23.64,20.14,30.14,5.96,3.18,21.86,6.81,0.92,25.54,4.45,2.17,28.72,4.13,2.78,0
222536703000000,27.25,23.64,20.14,30.14,5.96,3.18,21.86,6.81,0.92,25.54,4.45,2.17,28.72,4.13,2.78,0
222536703000000,27.25,23.64,20.14,30.14,5.96,3.18,21.86,6.81,0.92,25.54,4.45,2.17,28.72,4.13,2.78,0
