t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222023468000000,13.29,16.39,12.0,18.89,6.37,4.04,15.6,7.03,1.72,22.4,7.43,3.0,28.8,7.93,4.21,0
222023484000000,13.29,16.39,12.0,18.89,6.37,4.04,15.6,7.03,1.72,22.4,7.43,3.0,28.8,7.93,4.21,0
222023500000000,13.29,16.39,12.0,18.89,6.37,4.04,15.6,7.03,1.72,22.4,7.43,3.0,28.8,7.93,4.21,0
222023500000000,13.29,16.39,12.0,18.89,6.37,4.04,15.6,7.03,1.72,22.4,7.43,3.0,28.8,7.93,4.21,0
222023515000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023531000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023531000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023546000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023546000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023562000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023578000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023578000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023593000000,13.77,16.12,11.48,18.76,6.45,4.07,15.58,7.21,1.93,22.33,7.54,3.34,28.8,7.64,4.14,0
222023609000000,14.17,16.15,11.94,18.81,6.24,4.08,15.5,7.01,1.77,22.2,7.38,3.07,28.68,7.72,4.15,0
222023609000000,14.17,16.15,11.94,18.81,6.24,4.08,15.5,7.01,1.77,22.2,7.38,3.07,28.68,7.72,4.15,0
222023625000000,14.17,16.15,11.94,18.81,6.24,4.08,15.5,7.01,1.77,22.2,7.38,3.07,28.68,7.72,4.15,0
222023640000000,14.17,16.15,11.94,18.81,6.24,4.08,15.5,7.01,1.77,22.2,7.38,3.07,28.68,7.72,4.15,0
222023640000000,14.17,16.15,11.94,18.81,6.24,4.08,15.5,7.01,1.77,22.2,7.38,3.07,28.68,7.72,4.15,0
222023656000000,13.9,16.78,12.24,18.81,6.78,4.1,15.58,7.31,2.07,22.29,7.76,3.38,28.73,7.91,4.21,0
222023671000000,13.9,16.78,12.24,18.81,6.78,4.1,15.58,7.31,2.07,22.29,7.76,3.38,28.73,7.91,4.21,0
222023671000000,13.9,16.78,12.24,18.81,6.78,4.1,15.58,7.31,2.07,22.29,7.76,3.38,28.73,7.91,4.21,0
222023687000000,13.9,16.78,12.24,18.81,6.78,4.1,15.58,7.31,2.07,22.29,7.76,3.38,28.73,7.91,4.21,0
