t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
223455671000000,25.97,18.68,3.17,14.73,4.78,3.04,13.4,4.66,1.27,20.16,2.46,2.22,22.73,2.85,3.83,0
223455671000000,25.97,18.68,3.17,14.73,4.78,3.04,13.4,4.66,1.27,20.16,2.46,2.22,22.73,2.85,3.83,0
223455687000000,25.97,18.68,3.17,14.73,4.78,3.04,13.4,4.66,1.27,20.16,2.46,2.22,22.73,2.85,3.83,0
223455703000000,25.97,18.68,3.17,14.73,4.78,3.04,13.4,4.66,1.27,20.16,2.46,2.22,22.73,2.85,3.83,0
223455703000000,25.97,18.68,3.17,14.73,4.78,3.04,13.4,4.66,1.27,20.16,2.46,2.22,22.73,2.85,3.83,0
223455718000000,25.73,18.54,2.99,14.76,4.94,3.06,14.07,4.87,1.31,20.97,2.69,2.08,23.2,2.84,3.8,0
223455734000000,25.73,18.54,2.99,14.76,4.94,3.06,14.07,4.87,1.31,20.97,2.69,2.08,23.2,2.84,3.8,0
223455734000000,25.73,18.54,2.99,14.76,4.94,3.06,14.07,4.87,1.31,20.97,2.69,2.08,23.2,2.84,3.8,0
223455750000000,25.73,18.54,2.99,14.76,4.94,3.06,14.07,4.87,1.31,20.97,2.69,2.08,23.2,2.84,3.8,0
223455765000000,25.88,19.54,4.14,15.37,5.0,3.16,14.46,5.02,1.62,21.36,3.02,2.37,23.24,2.83,3.9,0
223455765000000,25.88,19.54,4.14,15.37,5.0,3.16,14.46,5.02,1.62,21.36,3.02,2.37,23.24,2.83,3.9,0
223455781000000,25.88,19.54,4.14,15.37,5.0,3.16,14.46,5.02,1.62,21.36,3.02,2.37,23.24,2.83,3.9,0
223455781000000,25.88,19.54,4.14,15.37,5.0,3.16,14.46,5.02,1.62,21.36,3.02,2.37,23.24,2.83,3.9,0
223455796000000,25.88,19.54,4.14,15.37,5.0,3.16,14.46,5.02,1.62,21.36,3.02,2.37,23.24,2.83,3.9,0
223455812000000,25.35,19.89,4.41,15.56,5.29,3.18,14.29,5.19,1.77,21.34,3.18,2.41,24.13,3.04,3.82,0
223455812000000,25.35,19.89,4.41,15.56,5.29,3.18,14.29,5.19,1.77,21.34,3.18,2.41,24.13,3.04,3.82,0
223455828000000,25.35,19.89,4.41,15.56,5.29,3.18,14.29,5.19,1.77,21.34,3.18,2.41,24.13,3.04,3.82,0
223455843000000,25.35,19.89,4.41,15.56,5.29,3.18,14.29,5.19,1.77,21.34,3.18,2.41,24.13,3.04,3.82,0
223455843000000,25.35,19.89,4.41,15.56,5.29,3.18,14.29,5.19,1.77,21.34,3.18,2.41,24.13,3.04,3.82,0
223455859000000,25.78,19.72,3.79,15.75,5.19,3.12,14.35,5.07,1.59,21.32,2.99,2.31,23.89,2.91,3.83,0
223455859000000,25.78,19.72,3.79,15.75,5.19,3.12,14.35,5.07,1.59,21.32,2.99,2.31,23.89,2.91,3.83,0
223455875000000,25.78,19.72,3.79,15.75,5.19,3.12,14.35,5.07,1.59,21.32,2.99,2.31,23.89,2.91,3.83,0
223455890000000,25.78,19.72,3.79,15.75,5.19,3.12,14.35,5.07,1.59,21.32,2.99,2.31,23.89,2.91,3.83,0
223455890000000,25.78,19.72,3.79,15.75,5.19,3.12,14.35,5.07,1.59,21.32,2.99,2.31,23.89,2.91,3.83,0
223455906000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223455921000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223455921000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223455937000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223455953000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223455953000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223455968000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223455984000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223455984000000,25.85,19.7,3.73,15.47,5.01,3.07,14.26,4.9,1.58,21.27,2.91,2.29,23.72,2.77,3.86,0
223456000000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456000000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456015000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456031000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456031000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456046000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456062000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456062000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456078000000,25.54,19.83,3.52,15.75,5.08,3.0,14.37,4.97,1.57,21.32,2.99,2.28,23.82,2.81,3.78,0
223456093000000,25.71,19.51,3.48,15.71,5.02,3.06,14.37,4.99,1.5,21.3,2.98,2.3,23.84,2.8,3.83,0
223456093000000,25.71,19.51,3.48,15.71,5.02,3.06,14.37,4.99,1.5,21.3,2.98,2.3,23.84,2.8,3.83,0
223456109000000,25.71,19.51,3.48,15.71,5.02,3.06,14.37,4.99,1.5,21.3,2.98,2.3,23.84,2.8,3.83,0
223456109000000,25.71,19.51,3.48,15.71,5.02,3.06,14.37,4.99,1.5,21.3,2.98,2.3,23.84,2.8,3.83,0
223456125000000,25.71,19.51,3.48,15.71,5.02,3.06,14.37,4.99,1.5,21.3,2.98,2.3,23.84,2.8,3.83,0
223456140000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456140000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456156000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456171000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456171000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456187000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456203000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456203000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456218000000,25.05,19.95,4.37,15.45,4.93,3.17,14.34,5.0,1.62,21.33,3.1,2.35,23.73,3.08,3.83,0
223456234000000,24.92,20.01,4.68,15.11,4.86,3.12,14.04,4.93,1.64,21.24,3.12,2.38,23.82,2.98,3.87,0
223456234000000,24.92,20.01,4.68,15.11,4.86,3.12,14.04,4.93,1.64,21.24,3.12,2.38,23.82,2.98,3.87,0
223456250000000,24.92,20.01,4.68,15.11,4.86,3.12,14.04,4.93,1.64,21.24,3.12,2.38,23.82,2.98,3.87,0
223456265000000,24.92,20.01,4.68,15.11,4.86,3.12,14.04,4.93,1.64,21.24,3.12,2.38,23.82,2.98,3.87,0
223456265000000,24.92,20.01,4.68,15.11,4.86,3.12,14.04,4.93,1.64,21.24,3.12,2.38,23.82,2.98,3.87,0
223456281000000,25.16,19.97,4.47,15.01,4.92,3.17,13.72,4.9,1.7,21.14,3.04,2.48,24.0,3.06,3.93,0
223456281000000,25.16,19.97,4.47,15.01,4.92,3.17,13.72,4.9,1.7,21.14,3.04,2.48,24.0,3.06,3.93,0
223456296000000,25.16,19.97,4.47,15.01,4.92,3.17,13.72,4.9,1.7,21.14,3.04,2.48,24.0,3.06,3.93,0
223456312000000,25.16,19.97,4.47,15.01,4.92,3.17,13.72,4.9,1.7,21.14,3.04,2.48,24.0,3.06,3.93,0
223456312000000,25.16,19.97,4.47,15.01,4.92,3.17,13.72,4.9,1.7,21.14,3.04,2.48,24.0,3.06,3.93,0
223456328000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456343000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456343000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456359000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456359000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456375000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456390000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456390000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456406000000,25.28,19.63,4.43,14.99,4.75,3.15,14.09,4.76,1.54,21.25,2.81,2.32,23.26,2.86,3.83,0
223456421000000,25.18,19.76,4.08,15.34,4.99,3.01,14.33,4.89,1.59,21.62,3.06,2.28,23.97,3.0,3.75,0
223456421000000,25.18,19.76,4.08,15.34,4.99,3.01,14.33,4.89,1.59,21.62,3.06,2.28,23.97,3.0,3.75,0
223456437000000,25.18,19.76,4.08,15.34,4.99,3.01,14.33,4.89,1.59,21.62,3.06,2.28,23.97,3.0,3.75,0
223456453000000,25.18,19.76,4.08,15.34,4.99,3.01,14.33,4.89,1.59,21.62,3.06,2.28,23.97,3.0,3.75,0
223456453000000,25.18,19.76,4.08,15.34,4.99,3.01,14.33,4.89,1.59,21.62,3.06,2.28,23.97,3.0,3.75,0
223456468000000,25.34,19.68,3.21,15.26,5.19,3.2,14.14,5.19,1.96,21.37,3.37,2.56,24.35,3.84,3.76,0
223456484000000,25.34,19.68,3.21,15.26,5.19,3.2,14.14,5.19,1.96,21.37,3.37,2.56,24.35,3.84,3.76,0
223456484000000,25.34,19.68,3.21,15.26,5.19,3.2,14.14,5.19,1.96,21.37,3.37,2.56,24.35,3.84,3.76,0
223456500000000,25.34,19.68,3.21,15.26,5.19,3.2,14.14,5.19,1.96,21.37,3.37,2.56,24.35,3.84,3.76,0
223456515000000,25.36,19.6,3.1,15.58,5.03,3.15,14.41,5.0,1.72,21.51,3.25,2.51,24.31,3.86,3.74,0
223456515000000,25.36,19.6,3.1,15.58,5.03,3.15,14.41,5.0,1.72,21.51,3.25,2.51,24.31,3.86,3.74,0
223456531000000,25.36,19.6,3.1,15.58,5.03,3.15,14.41,5.0,1.72,21.51,3.25,2.51,24.31,3.86,3.74,0
223456531000000,25.36,19.6,3.1,15.58,5.03,3.15,14.41,5.0,1.72,21.51,3.25,2.51,24.31,3.86,3.74,0
223456546000000,25.36,19.6,3.1,15.58,5.03,3.15,14.41,5.0,1.72,21.51,3.25,2.51,24.31,3.86,3.74,0
223456562000000,25.3,20.09,2.98,15.93,4.88,3.26,14.68,4.99,1.71,21.67,3.29,2.4,24.33,3.89,3.76,0
223456562000000,25.3,20.09,2.98,15.93,4.88,3.26,14.68,4.99,1.71,21.67,3.29,2.4,24.33,3.89,3.76,0
223456578000000,25.3,20.09,2.98,15.93,4.88,3.26,14.68,4.99,1.71,21.67,3.29,2.4,24.33,3.89,3.76,0
223456593000000,25.3,20.09,2.98,15.93,4.88,3.26,14.68,4.99,1.71,21.67,3.29,2.4,24.33,3.89,3.76,0
223456593000000,25.3,20.09,2.98,15.93,4.88,3.26,14.68,4.99,1.71,21.67,3.29,2.4,24.33,3.89,3.76,0
223456609000000,25.22,20.25,3.14,15.69,4.85,3.18,14.25,4.73,1.68,21.39,3.05,2.35,24.27,3.59,3.76,0
223456609000000,25.22,20.25,3.14,15.69,4.85,3.18,14.25,4.73,1.68,21.39,3.05,2.35,24.27,3.59,3.76,0
223456625000000,25.22,20.25,3.14,15.69,4.85,3.18,14.25,4.73,1.68,21.39,3.05,2.35,24.27,3.59,3.76,0
223456640000000,25.22,20.25,3.14,15.69,4.85,3.18,14.25,4.73,1.68,21.39,3.05,2.35,24.27,3.59,3.76,0
223456640000000,25.22,20.25,3.14,15.69,4.85,3.18,14.25,4.73,1.68,21.39,3.05,2.35,24.27,3.59,3.76,0
223456656000000,25.22,20.25,3.14,15.69,4.85,3.18,14.25,4.73,1.68,21.39,3.05,2.35,24.27,3.59,3.76,0
223456671000000,25.22,20.25,3.14,15.69,4.85,3.18,14.25,4.73,1.68,21.39,3.05,2.35,24.27,3.59,3.76,0
223456671000000,25.22,20.25,3.14,15.69,4.85,3.18,14.25,4.73,1.68,21.39,3.05,2.35,24.27,3.59,3.76,0
