t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222821593000000,19.88,22.29,23.77,17.85,6.23,3.61,16.44,6.75,1.42,24.33,5.11,3.41,28.52,5.61,4.39,0
222821609000000,19.88,22.29,23.77,17.85,6.23,3.61,16.44,6.75,1.42,24.33,5.11,3.41,28.52,5.61,4.39,0
222821625000000,19.88,22.29,23.77,17.85,6.23,3.61,16.44,6.75,1.42,24.33,5.11,3.41,28.52,5.61,4.39,0
222821625000000,19.88,22.29,23.77,17.85,6.23,3.61,16.44,6.75,1.42,24.33,5.11,3.41,28.52,5.61,4.39,0
222821640000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821656000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821656000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821671000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821687000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821687000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821703000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821718000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821718000000,20.67,22.38,23.08,18.03,6.52,3.4,16.66,7.01,1.52,24.34,5.35,3.59,28.53,5.85,4.4,0
222821734000000,21.65,21.81,22.6,17.32,6.51,3.49,16.32,7.2,1.54,23.98,5.74,3.77,28.5,6.22,4.53,0
222821734000000,21.65,21.81,22.6,17.32,6.51,3.49,16.32,7.2,1.54,23.98,5.74,3.77,28.5,6.22,4.53,0
222821750000000,21.65,21.81,22.6,17.32,6.51,3.49,16.32,7.2,1.54,23.98,5.74,3.77,28.5,6.22,4.53,0
222821765000000,21.65,21.81,22.6,17.32,6.51,3.49,16.32,7.2,1.54,23.98,5.74,3.77,28.5,6.22,4.53,0
222821765000000,21.65,21.81,22.6,17.32,6.51,3.49,16.32,7.2,1.54,23.98,5.74,3.77,28.5,6.22,4.53,0
222821781000000,21.34,21.46,23.04,16.95,6.43,3.35,16.55,7.21,1.6,24.5,5.77,3.86,28.06,6.23,4.58,0
222821796000000,21.34,21.46,23.04,16.95,6.43,3.35,16.55,7.21,1.6,24.5,5.77,3.86,28.06,6.23,4.58,0
222821796000000,21.34,21.46,23.04,16.95,6.43,3.35,16.55,7.21,1.6,24.5,5.77,3.86,28.06,6.23,4.58,0
222821812000000,21.34,21.46,23.04,16.95,6.43,3.35,16.55,7.21,1.6,24.5,5.77,3.86,28.06,6.23,4.58,0
222821828000000,22.28,21.65,23.69,16.76,6.32,3.15,16.64,7.13,1.6,24.63,5.81,4.3,28.25,6.5,4.92,0
222821828000000,22.28,21.65,23.69,16.76,6.32,3.15,16.64,7.13,1.6,24.63,5.81,4.3,28.25,6.5,4.92,0
222821843000000,22.28,21.65,23.69,16.76,6.32,3.15,16.64,7.13,1.6,24.63,5.81,4.3,28.25,6.5,4.92,0
222821859000000,22.28,21.65,23.69,16.76,6.32,3.15,16.64,7.13,1.6,24.63,5.81,4.3,28.25,6.5,4.92,0
222821859000000,22.28,21.65,23.69,16.76,6.32,3.15,16.64,7.13,1.6,24.63,5.81,4.3,28.25,6.5,4.92,0
222821875000000,21.73,21.46,21.21,16.77,6.22,2.82,18.15,7.27,1.77,25.57,6.35,4.95,28.32,7.46,5.28,0
222821875000000,21.73,21.46,21.21,16.77,6.22,2.82,18.15,7.27,1.77,25.57,6.35,4.95,28.32,7.46,5.28,0
222821890000000,21.73,21.46,21.21,16.77,6.22,2.82,18.15,7.27,1.77,25.57,6.35,4.95,28.32,7.46,5.28,0
222821906000000,21.73,21.46,21.21,16.77,6.22,2.82,18.15,7.27,1.77,25.57,6.35,4.95,28.32,7.46,5.28,0
222821906000000,21.73,21.46,21.21,16.77,6.22,2.82,18.15,7.27,1.77,25.57,6.35,4.95,28.32,7.46,5.28,0
222821921000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222821937000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222821937000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222821953000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222821968000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222821968000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222821984000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222821984000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222822000000000,21.79,21.95,20.71,16.37,6.49,3.23,17.83,7.71,2.2,25.53,6.94,5.5,27.75,8.04,6.36,0
222822015000000,21.47,22.36,19.37,16.75,6.79,3.18,18.22,8.07,2.42,25.75,7.45,5.72,27.98,8.65,6.6,0
222822015000000,21.47,22.36,19.37,16.75,6.79,3.18,18.22,8.07,2.42,25.75,7.45,5.72,27.98,8.65,6.6,0
222822031000000,21.47,22.36,19.37,16.75,6.79,3.18,18.22,8.07,2.42,25.75,7.45,5.72,27.98,8.65,6.6,0
222822046000000,21.47,22.36,19.37,16.75,6.79,3.18,18.22,8.07,2.42,25.75,7.45,5.72,27.98,8.65,6.6,0
222822046000000,21.47,22.36,19.37,16.75,6.79,3.18,18.22,8.07,2.42,25.75,7.45,5.72,27.98,8.65,6.6,0
222822062000000,22.68,22.49,18.69,16.72,6.45,3.23,19.14,7.77,2.06,26.36,7.5,5.94,28.15,8.57,6.48,0
222822078000000,22.68,22.49,18.69,16.72,6.45,3.23,19.14,7.77,2.06,26.36,7.5,5.94,28.15,8.57,6.48,0
222822078000000,22.68,22.49,18.69,16.72,6.45,3.23,19.14,7.77,2.06,26.36,7.5,5.94,28.15,8.57,6.48,0
222822093000000,22.68,22.49,18.69,16.72,6.45,3.23,19.14,7.77,2.06,26.36,7.5,5.94,28.15,8.57,6.48,0
