t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222422484000000,29.78,26.12,22.52,26.67,6.02,2.73,17.55,6.17,1.8,21.33,4.77,4.39,27.0,4.58,4.68,0
222422500000000,29.78,26.12,22.52,26.67,6.02,2.73,17.55,6.17,1.8,21.33,4.77,4.39,27.0,4.58,4.68,0
222422500000000,29.78,26.12,22.52,26.67,6.02,2.73,17.55,6.17,1.8,21.33,4.77,4.39,27.0,4.58,4.68,0
222422515000000,29.78,26.12,22.52,26.67,6.02,2.73,17.55,6.17,1.8,21.33,4.77,4.39,27.0,4.58,4.68,0
222422531000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422531000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422546000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422562000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422562000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422578000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422593000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422593000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422609000000,29.45,26.27,22.83,26.43,5.77,2.74,17.03,5.84,1.37,20.9,4.44,4.13,26.63,4.52,4.44,0
222422625000000,29.67,26.74,22.07,26.37,5.95,2.92,17.34,6.01,0.9,21.4,4.28,3.65,26.61,4.71,4.22,0
222422625000000,29.67,26.74,22.07,26.37,5.95,2.92,17.34,6.01,0.9,21.4,4.28,3.65,26.61,4.71,4.22,0
222422640000000,29.67,26.74,22.07,26.37,5.95,2.92,17.34,6.01,0.9,21.4,4.28,3.65,26.61,4.71,4.22,0
222422656000000,29.67,26.74,22.07,26.37,5.95,2.92,17.34,6.01,0.9,21.4,4.28,3.65,26.61,4.71,4.22,0
222422656000000,29.67,26.74,22.07,26.37,5.95,2.92,17.34,6.01,0.9,21.4,4.28,3.65,26.61,4.71,4.22,0
222422671000000,29.6,26.85,22.68,26.6,6.26,2.88,17.31,6.28,1.24,21.29,4.3,3.45,26.81,4.48,4.13,0
222422671000000,29.6,26.85,22.68,26.6,6.26,2.88,17.31,6.28,1.24,21.29,4.3,3.45,26.81,4.48,4.13,0
222422687000000,29.6,26.85,22.68,26.6,6.26,2.88,17.31,6.28,1.24,21.29,4.3,3.45,26.81,4.48,4.13,0
222422703000000,29.6,26.85,22.68,26.6,6.26,2.88,17.31,6.28,1.24,21.29,4.3,3.45,26.81,4.48,4.13,0
222422703000000,29.6,26.85,22.68,26.6,6.26,2.88,17.31,6.28,1.24,21.29,4.3,3.45,26.81,4.48,4.13,0
