t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
223296640000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296656000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296671000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296671000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296687000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296703000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296703000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296718000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296718000000,25.68,17.87,8.31,15.52,5.11,2.84,9.89,4.85,0.89,17.73,3.3,2.38,24.34,4.99,3.16,0
223296734000000,27.98,18.68,3.94,17.47,6.44,3.48,10.06,5.4,1.25,17.06,3.18,1.84,24.81,4.36,2.75,0
223296750000000,27.98,18.68,3.94,17.47,6.44,3.48,10.06,5.4,1.25,17.06,3.18,1.84,24.81,4.36,2.75,0
223296750000000,27.98,18.68,3.94,17.47,6.44,3.48,10.06,5.4,1.25,17.06,3.18,1.84,24.81,4.36,2.75,0
223296765000000,27.98,18.68,3.94,17.47,6.44,3.48,10.06,5.4,1.25,17.06,3.18,1.84,24.81,4.36,2.75,0
223296781000000,27.94,19.5,7.43,16.59,5.59,2.86,9.1,4.83,0.88,15.98,2.95,2.54,23.89,4.48,3.41,0
223296781000000,27.94,19.5,7.43,16.59,5.59,2.86,9.1,4.83,0.88,15.98,2.95,2.54,23.89,4.48,3.41,0
223296796000000,27.94,19.5,7.43,16.59,5.59,2.86,9.1,4.83,0.88,15.98,2.95,2.54,23.89,4.48,3.41,0
223296812000000,27.94,19.5,7.43,16.59,5.59,2.86,9.1,4.83,0.88,15.98,2.95,2.54,23.89,4.48,3.41,0
223296812000000,27.94,19.5,7.43,16.59,5.59,2.86,9.1,4.83,0.88,15.98,2.95,2.54,23.89,4.48,3.41,0
223296828000000,28.81,20.23,7.41,18.58,6.4,2.86,10.95,5.71,1.29,17.19,3.38,2.56,24.35,4.58,3.22,0
223296828000000,28.81,20.23,7.41,18.58,6.4,2.86,10.95,5.71,1.29,17.19,3.38,2.56,24.35,4.58,3.22,0
223296843000000,28.81,20.23,7.41,18.58,6.4,2.86,10.95,5.71,1.29,17.19,3.38,2.56,24.35,4.58,3.22,0
