t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
223087640000000,22.55,22.39,8.27,16.39,5.81,2.46,17.8,6.85,1.49,24.78,6.09,3.55,26.53,6.28,3.03,0
223087656000000,22.55,22.39,8.27,16.39,5.81,2.46,17.8,6.85,1.49,24.78,6.09,3.55,26.53,6.28,3.03,0
223087671000000,22.55,22.39,8.27,16.39,5.81,2.46,17.8,6.85,1.49,24.78,6.09,3.55,26.53,6.28,3.03,0
223087671000000,22.55,22.39,8.27,16.39,5.81,2.46,17.8,6.85,1.49,24.78,6.09,3.55,26.53,6.28,3.03,0
223087687000000,22.92,23.12,7.46,15.65,5.67,2.28,17.26,6.36,1.39,24.51,5.54,3.53,26.5,6.01,3.06,0
223087687000000,22.92,23.12,7.46,15.65,5.67,2.28,17.26,6.36,1.39,24.51,5.54,3.53,26.5,6.01,3.06,0
223087703000000,22.92,23.12,7.46,15.65,5.67,2.28,17.26,6.36,1.39,24.51,5.54,3.53,26.5,6.01,3.06,0
223087718000000,22.92,23.12,7.46,15.65,5.67,2.28,17.26,6.36,1.39,24.51,5.54,3.53,26.5,6.01,3.06,0
223087718000000,22.92,23.12,7.46,15.65,5.67,2.28,17.26,6.36,1.39,24.51,5.54,3.53,26.5,6.01,3.06,0
223087734000000,22.29,22.24,9.24,14.81,5.04,2.38,17.09,5.79,1.35,24.31,5.16,3.79,25.72,6.11,3.23,0
223087750000000,22.29,22.24,9.24,14.81,5.04,2.38,17.09,5.79,1.35,24.31,5.16,3.79,25.72,6.11,3.23,0
223087750000000,22.29,22.24,9.24,14.81,5.04,2.38,17.09,5.79,1.35,24.31,5.16,3.79,25.72,6.11,3.23,0
223087765000000,22.29,22.24,9.24,14.81,5.04,2.38,17.09,5.79,1.35,24.31,5.16,3.79,25.72,6.11,3.23,0
223087781000000,22.4,22.41,8.87,16.18,5.93,2.3,17.66,6.76,1.41,24.63,5.95,3.6,26.31,6.26,3.04,0
223087781000000,22.4,22.41,8.87,16.18,5.93,2.3,17.66,6.76,1.41,24.63,5.95,3.6,26.31,6.26,3.04,0
223087796000000,22.4,22.41,8.87,16.18,5.93,2.3,17.66,6.76,1.41,24.63,5.95,3.6,26.31,6.26,3.04,0
223087796000000,22.4,22.41,8.87,16.18,5.93,2.3,17.66,6.76,1.41,24.63,5.95,3.6,26.31,6.26,3.04,0
223087812000000,22.4,22.41,8.87,16.18,5.93,2.3,17.66,6.76,1.41,24.63,5.95,3.6,26.31,6.26,3.04,0
223087828000000,22.4,21.98,9.52,15.47,5.51,2.33,17.44,6.29,1.37,24.62,5.66,3.69,26.25,6.19,3.12,0
223087828000000,22.4,21.98,9.52,15.47,5.51,2.33,17.44,6.29,1.37,24.62,5.66,3.69,26.25,6.19,3.12,0
223087843000000,22.4,21.98,9.52,15.47,5.51,2.33,17.44,6.29,1.37,24.62,5.66,3.69,26.25,6.19,3.12,0
223087859000000,22.4,21.98,9.52,15.47,5.51,2.33,17.44,6.29,1.37,24.62,5.66,3.69,26.25,6.19,3.12,0
223087859000000,22.4,21.98,9.52,15.47,5.51,2.33,17.44,6.29,1.37,24.62,5.66,3.69,26.25,6.19,3.12,0
223087875000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087890000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087890000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087906000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087921000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087921000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087937000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087937000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087953000000,22.74,22.57,9.18,16.59,6.08,2.3,17.84,6.9,1.43,24.68,6.09,3.66,26.42,6.27,3.02,0
223087968000000,21.21,21.69,10.6,15.49,5.79,2.28,17.4,6.3,1.51,24.46,5.65,4.17,25.71,6.46,3.25,0
223087968000000,21.21,21.69,10.6,15.49,5.79,2.28,17.4,6.3,1.51,24.46,5.65,4.17,25.71,6.46,3.25,0
223087984000000,21.21,21.69,10.6,15.49,5.79,2.28,17.4,6.3,1.51,24.46,5.65,4.17,25.71,6.46,3.25,0
223088000000000,21.21,21.69,10.6,15.49,5.79,2.28,17.4,6.3,1.51,24.46,5.65,4.17,25.71,6.46,3.25,0
223088000000000,21.21,21.69,10.6,15.49,5.79,2.28,17.4,6.3,1.51,24.46,5.65,4.17,25.71,6.46,3.25,0
