cam_ts_ns,mp_valid,mp_confidence,mp_handedness,mp_lm00_x,mp_lm00_y,mp_lm00_z,mp_lm01_x,mp_lm01_y,mp_lm01_z,mp_lm02_x,mp_lm02_y,mp_lm02_z,mp_lm03_x,mp_lm03_y,mp_lm03_z,mp_lm04_x,mp_lm04_y,mp_lm04_z,mp_lm05_x,mp_lm05_y,mp_lm05_z,mp_lm06_x,mp_lm06_y,mp_lm06_z,mp_lm07_x,mp_lm07_y,mp_lm07_z,mp_lm08_x,mp_lm08_y,mp_lm08_z,mp_lm09_x,mp_lm09_y,mp_lm09_z,mp_lm10_x,mp_lm10_y,mp_lm10_z,mp_lm11_x,mp_lm11_y,mp_lm11_z,mp_lm12_x,mp_lm12_y,mp_lm12_z,mp_lm13_x,mp_lm13_y,mp_lm13_z,mp_lm14_x,mp_lm14_y,mp_lm14_z,mp_lm15_x,mp_lm15_y,mp_lm15_z,mp_lm16_x,mp_lm16_y,mp_lm16_z,mp_lm17_x,mp_lm17_y,mp_lm17_z,mp_lm18_x,mp_lm18_y,mp_lm18_z,mp_lm19_x,mp_lm19_y,mp_lm19_z,mp_lm20_x,mp_lm20_y,mp_lm20_z,led_cam,quality_flag
222555453000000,1,0.9668080806732178,Right,0.3347747325897217,0.7103219628334045,5.096617883282306e-07,0.2656286060810089,0.666543185710907,-0.01805335283279419,0.2217269241809845,0.5826869606971741,-0.036972105503082275,0.21765872836112976,0.4924388825893402,-0.04948076978325844,0.2387765347957611,0.4365563690662384,-0.06271029263734818,0.2651318907737732,0.5888648629188538,-0.08151591569185257,0.25777605175971985,0.464217871427536,-0.10730047523975372,0.25705915689468384,0.3942605257034302,-0.11447536200284958,0.25775617361068726,0.3430420160293579,-0.11689490079879761,0.3166366517543793,0.5844855308532715,-0.08205831050872803,0.31012582778930664,0.448312908411026,-0.10696349292993546,0.30463147163391113,0.3714173436164856,-0.11147157102823257,0.30022332072257996,0.32060641050338745,-0.11361803859472275,0.36145055294036865,0.5805084705352783,-0.07953406125307083,0.35268616676330566,0.4566093683242798,-0.09731964766979218,0.3429160714149475,0.38216954469680786,-0.10124001652002335,0.333799809217453,0.33112162351608276,-0.10337069630622864,0.39701053500175476,0.5768545269966125,-0.07669569551944733,0.39224445819854736,0.4766604006290436,-0.09159496426582336,0.3863394260406494,0.41649606823921204,-0.0959005281329155,0.38018935918807983,0.3691711723804474,-0.09780121594667435,108,0
222555500000000,1,0.9650872349739075,Right,0.3354182541370392,0.7092325091362,5.159566285328765e-07,0.26625505089759827,0.6664984226226807,-0.018095940351486206,0.22160755097866058,0.5817077159881592,-0.03670524060726166,0.2176060825586319,0.4915112853050232,-0.048921436071395874,0.23965013027191162,0.43754714727401733,-0.06191735714673996,0.26537245512008667,0.5878254175186157,-0.08036211878061295,0.25780051946640015,0.46584075689315796,-0.10645557194948196,0.2569495737552643,0.3963293433189392,-0.11495520174503326,0.25734439492225647,0.34484124183654785,-0.11867903918027878,0.3172922134399414,0.5829480886459351,-0.08095631748437881,0.3109769821166992,0.4491313099861145,-0.1057770624756813,0.30572816729545593,0.37264198064804077,-0.11091127246618271,0.30158159136772156,0.3214946687221527,-0.11378397047519684,0.3618580996990204,0.5791513919830322,-0.07863429188728333,0.35317012667655945,0.4571205973625183,-0.0961746871471405,0.3432121276855469,0.38342732191085815,-0.10031427443027496,0.3338448107242584,0.33268290758132935,-0.10287673771381378,0.3972342610359192,0.5759866237640381,-0.07609114795923233,0.3930872082710266,0.47824007272720337,-0.09106923639774323,0.38689449429512024,0.4182950258255005,-0.09585119038820267,0.3804819881916046,0.37061500549316406,-0.09830297529697418,108,0
222555500000000,1,0.9650872349739075,Right,0.3354182541370392,0.7092325091362,5.159566285328765e-07,0.26625505089759827,0.6664984226226807,-0.018095940351486206,0.22160755097866058,0.5817077159881592,-0.03670524060726166,0.2176060825586319,0.4915112853050232,-0.048921436071395874,0.23965013027191162,0.43754714727401733,-0.06191735714673996,0.26537245512008667,0.5878254175186157,-0.08036211878061295,0.25780051946640015,0.46584075689315796,-0.10645557194948196,0.2569495737552643,0.3963293433189392,-0.11495520174503326,0.25734439492225647,0.34484124183654785,-0.11867903918027878,0.3172922134399414,0.5829480886459351,-0.08095631748437881,0.3109769821166992,0.4491313099861145,-0.1057770624756813,0.30572816729545593,0.37264198064804077,-0.11091127246618271,0.30158159136772156,0.3214946687221527,-0.11378397047519684,0.3618580996990204,0.5791513919830322,-0.07863429188728333,0.35317012667655945,0.4571205973625183,-0.0961746871471405,0.3432121276855469,0.38342732191085815,-0.10031427443027496,0.3338448107242584,0.33268290758132935,-0.10287673771381378,0.3972342610359192,0.5759866237640381,-0.07609114795923233,0.3930872082710266,0.47824007272720337,-0.09106923639774323,0.38689449429512024,0.4182950258255005,-0.09585119038820267,0.3804819881916046,0.37061500549316406,-0.09830297529697418,108,0
222555578000000,1,0.9651285409927368,Right,0.3351091146469116,0.709252655506134,5.253280619399447e-07,0.266298770904541,0.6669119000434875,-0.018068460747599602,0.2218661606311798,0.582545280456543,-0.03691202402114868,0.21745921671390533,0.4929485321044922,-0.049215495586395264,0.23946067690849304,0.43925437331199646,-0.06229546666145325,0.26519811153411865,0.5881513357162476,-0.08149809390306473,0.2578146755695343,0.46498849987983704,-0.10759969800710678,0.2567944824695587,0.39475759863853455,-0.11593025177717209,0.25712576508522034,0.34304481744766235,-0.11954175680875778,0.31717202067375183,0.583679735660553,-0.08202259987592697,0.31090182065963745,0.44898033142089844,-0.10683146119117737,0.30575019121170044,0.3726584315299988,-0.11173007637262344,0.30179545283317566,0.321885883808136,-0.11443064361810684,0.36189016699790955,0.5800377726554871,-0.07950171828269958,0.35321304202079773,0.4571568965911865,-0.09680812060832977,0.3434634506702423,0.38311290740966797,-0.10059802234172821,0.3343803882598877,0.3322494328022003,-0.10300125181674957,0.39732250571250916,0.5769138932228088,-0.07672181725502014,0.39283281564712524,0.4787854850292206,-0.09157481789588928,0.38687384128570557,0.4189003109931946,-0.0961175486445427,0.38079962134361267,0.3713453710079193,-0.09839776903390884,108,0
222555578000000,1,0.9651285409927368,Right,0.3351091146469116,0.709252655506134,5.253280619399447e-07,0.266298770904541,0.6669119000434875,-0.018068460747599602,0.2218661606311798,0.582545280456543,-0.03691202402114868,0.21745921671390533,0.4929485321044922,-0.049215495586395264,0.23946067690849304,0.43925437331199646,-0.06229546666145325,0.26519811153411865,0.5881513357162476,-0.08149809390306473,0.2578146755695343,0.46498849987983704,-0.10759969800710678,0.2567944824695587,0.39475759863853455,-0.11593025177717209,0.25712576508522034,0.34304481744766235,-0.11954175680875778,0.31717202067375183,0.583679735660553,-0.08202259987592697,0.31090182065963745,0.44898033142089844,-0.10683146119117737,0.30575019121170044,0.3726584315299988,-0.11173007637262344,0.30179545283317566,0.321885883808136,-0.11443064361810684,0.36189016699790955,0.5800377726554871,-0.07950171828269958,0.35321304202079773,0.4571568965911865,-0.09680812060832977,0.3434634506702423,0.38311290740966797,-0.10059802234172821,0.3343803882598877,0.3322494328022003,-0.10300125181674957,0.39732250571250916,0.5769138932228088,-0.07672181725502014,0.39283281564712524,0.4787854850292206,-0.09157481789588928,0.38687384128570557,0.4189003109931946,-0.0961175486445427,0.38079962134361267,0.3713453710079193,-0.09839776903390884,108,0
222555640000000,1,0.9657168388366699,Right,0.3347487449645996,0.7095763683319092,5.312717235028686e-07,0.2655904293060303,0.6668152213096619,-0.018198929727077484,0.22160498797893524,0.5820245742797852,-0.03713613376021385,0.2171248346567154,0.49180737137794495,-0.04934309422969818,0.2389984428882599,0.438068151473999,-0.06238969787955284,0.26487717032432556,0.5868679881095886,-0.08285411447286606,0.25776639580726624,0.46314579248428345,-0.10894166678190231,0.2568603754043579,0.39259785413742065,-0.11720108240842819,0.2571437954902649,0.3409343361854553,-0.12076307833194733,0.3168407380580902,0.5825925469398499,-0.08293313533067703,0.31039202213287354,0.44766080379486084,-0.10788334906101227,0.305046409368515,0.3709678649902344,-0.11276832967996597,0.30097824335098267,0.32087185978889465,-0.11553431302309036,0.3616257309913635,0.5793581008911133,-0.07981812953948975,0.3529741168022156,0.45668089389801025,-0.09685754776000977,0.3433418869972229,0.38291841745376587,-0.10051454603672028,0.3343196213245392,0.33323395252227783,-0.10294238477945328,0.39705830812454224,0.5766581296920776,-0.07643861323595047,0.392910897731781,0.478292316198349,-0.09118736535310745,0.38692784309387207,0.41827845573425293,-0.09589473903179169,0.38055703043937683,0.3709576427936554,-0.09832953661680222,108,0
222555703000000,1,0.9684457778930664,Right,0.3358399271965027,0.7087976932525635,5.193811603021459e-07,0.26615363359451294,0.6658168435096741,-0.01854811981320381,0.22139626741409302,0.5816621780395508,-0.03762079030275345,0.21722978353500366,0.49137431383132935,-0.05013098195195198,0.23930367827415466,0.43689268827438354,-0.06344737857580185,0.2659144401550293,0.5868911743164062,-0.0820218101143837,0.2573380768299103,0.46481502056121826,-0.10851098597049713,0.2564351260662079,0.3950941264629364,-0.11704777926206589,0.25677490234375,0.343533992767334,-0.12071014940738678,0.31773895025253296,0.5816661715507507,-0.08237269520759583,0.31020841002464294,0.4473481774330139,-0.10763117671012878,0.30470868945121765,0.37023064494132996,-0.11282368004322052,0.300459623336792,0.3190586268901825,-0.11570689082145691,0.36224037408828735,0.5778889656066895,-0.07974028587341309,0.35291504859924316,0.45609840750694275,-0.09758508205413818,0.3428843915462494,0.38206666707992554,-0.10182508826255798,0.33363938331604004,0.3317006826400757,-0.10441925376653671,0.3974902331829071,0.5750090479850769,-0.07687737792730331,0.3928416669368744,0.47699254751205444,-0.09214477241039276,0.3863176703453064,0.4168208837509155,-0.09706936031579971,0.37955790758132935,0.36914610862731934,-0.09956879913806915,175,0
222555750000000,1,0.9742628931999207,Right,0.33625635504722595,0.7063633799552917,5.168147936274181e-07,0.26697972416877747,0.6641562581062317,-0.01811864599585533,0.2234165072441101,0.5813354253768921,-0.037544604390859604,0.21931102871894836,0.49155193567276,-0.050368811935186386,0.24034962058067322,0.43526193499565125,-0.06388675421476364,0.2688570022583008,0.5851792693138123,-0.08223865926265717,0.2598786950111389,0.4617120027542114,-0.1079813688993454,0.2592669725418091,0.3927803635597229,-0.1149752214550972,0.260006844997406,0.3423769474029541,-0.11722373962402344,0.3210299611091614,0.5801646709442139,-0.08270609378814697,0.31364282965660095,0.4440683126449585,-0.10693158954381943,0.3085908591747284,0.36818620562553406,-0.1106128990650177,0.3043583631515503,0.3183288872241974,-0.1122332289814949,0.3652988076210022,0.5765385627746582,-0.08016977459192276,0.35596388578414917,0.4539518654346466,-0.09755188226699829,0.34624698758125305,0.3806368112564087,-0.10122056305408478,0.33684834837913513,0.3305574655532837,-0.10329635441303253,0.39978909492492676,0.573720395565033,-0.077265664935112,0.39581167697906494,0.475675106048584,-0.0923638865351677,0.3896980285644531,0.4153762459754944,-0.09696947038173676,0.38288018107414246,0.36723291873931885,-0.09909635782241821,175,0
222555812000000,1,0.9655941128730774,Right,0.3357878029346466,0.7096818089485168,4.962606681147008e-07,0.26614460349082947,0.664669394493103,-0.018268587067723274,0.22290778160095215,0.5803837776184082,-0.037716254591941833,0.21975800395011902,0.49001944065093994,-0.05066439509391785,0.241695374250412,0.4341578185558319,-0.06414677947759628,0.267820805311203,0.5860391855239868,-0.0821421816945076,0.25992894172668457,0.4616773724555969,-0.10809488594532013,0.25925421714782715,0.39311033487319946,-0.11497677117586136,0.25976628065109253,0.3428526818752289,-0.11723513901233673,0.31931865215301514,0.5813480615615845,-0.08276998996734619,0.3125763237476349,0.4454467296600342,-0.10786467790603638,0.30745017528533936,0.36945655941963196,-0.11209534853696823,0.3030691146850586,0.31903553009033203,-0.1141059473156929,0.3637266159057617,0.5777274370193481,-0.08040561527013779,0.3545346260070801,0.45308467745780945,-0.09848212450742722,0.3453553318977356,0.3807545304298401,-0.10214436054229736,0.3365247845649719,0.33132052421569824,-0.10413575917482376,0.39891743659973145,0.575077474117279,-0.0777442455291748,0.3943842053413391,0.4760518968105316,-0.09318812936544418,0.38795459270477295,0.4160146117210388,-0.09789403527975082,0.3810249865055084,0.3681412637233734,-0.1000642403960228,175,0
222555875000000,1,0.9724202752113342,Right,0.336961567401886,0.7107720375061035,4.99916836815828e-07,0.26795512437820435,0.6654497981071472,-0.01803811825811863,0.22391125559806824,0.5807182788848877,-0.03729016333818436,0.21946489810943604,0.4908943176269531,-0.05028292164206505,0.24116700887680054,0.43516820669174194,-0.0639476552605629,0.2691960036754608,0.5855937004089355,-0.07985282689332962,0.26058414578437805,0.46262988448143005,-0.10601223260164261,0.2604100704193115,0.39354532957077026,-0.11405959725379944,0.26175302267074585,0.34265780448913574,-0.1170986071228981,0.32118168473243713,0.5808002948760986,-0.08068524301052094,0.31370681524276733,0.4457554221153259,-0.10491742938756943,0.30855560302734375,0.36944299936294556,-0.10927929729223251,0.3041430711746216,0.3188338279724121,-0.11149641126394272,0.365633487701416,0.5777339935302734,-0.07870957255363464,0.3559737801551819,0.454592764377594,-0.0960640087723732,0.3465177118778229,0.381264328956604,-0.09959699213504791,0.3373546600341797,0.33143681287765503,-0.10161487013101578,0.4003269076347351,0.5756950974464417,-0.0764956846833229,0.3955208361148834,0.4767722189426422,-0.0911707952618599,0.3891245126724243,0.416643351316452,-0.09516607969999313,0.382049024105072,0.369096577167511,-0.09693161398172379,172,0
