t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222232484000000,17.4,18.08,13.64,12.88,4.99,5.11,8.87,5.46,2.91,13.95,5.61,3.81,20.84,7.31,4.25,0
222232500000000,17.4,18.08,13.64,12.88,4.99,5.11,8.87,5.46,2.91,13.95,5.61,3.81,20.84,7.31,4.25,0
222232500000000,17.4,18.08,13.64,12.88,4.99,5.11,8.87,5.46,2.91,13.95,5.61,3.81,20.84,7.31,4.25,0
222232515000000,17.4,18.08,13.64,12.88,4.99,5.11,8.87,5.46,2.91,13.95,5.61,3.81,20.84,7.31,4.25,0
222232531000000,17.55,18.55,13.24,12.92,4.94,5.16,8.85,5.45,3.02,13.9,5.71,3.83,20.75,7.39,4.21,0
222232531000000,17.55,18.55,13.24,12.92,4.94,5.16,8.85,5.45,3.02,13.9,5.71,3.83,20.75,7.39,4.21,0
222232546000000,17.55,18.55,13.24,12.92,4.94,5.16,8.85,5.45,3.02,13.9,5.71,3.83,20.75,7.39,4.21,0
222232562000000,17.55,18.55,13.24,12.92,4.94,5.16,8.85,5.45,3.02,13.9,5.71,3.83,20.75,7.39,4.21,0
222232562000000,17.55,18.55,13.24,12.92,4.94,5.16,8.85,5.45,3.02,13.9,5.71,3.83,20.75,7.39,4.21,0
222232578000000,17.1,19.16,13.12,13.42,5.35,5.13,8.96,5.73,3.15,13.95,6.03,3.92,20.82,7.67,4.25,0
222232593000000,17.1,19.16,13.12,13.42,5.35,5.13,8.96,5.73,3.15,13.95,6.03,3.92,20.82,7.67,4.25,0
222232593000000,17.1,19.16,13.12,13.42,5.35,5.13,8.96,5.73,3.15,13.95,6.03,3.92,20.82,7.67,4.25,0
