t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222175468000000,16.91,20.25,30.67,15.26,4.73,4.49,10.53,5.94,2.7,17.14,6.24,3.65,22.91,7.33,4.39,0
222175484000000,16.91,20.25,30.67,15.26,4.73,4.49,10.53,5.94,2.7,17.14,6.24,3.65,22.91,7.33,4.39,0
222175500000000,16.91,20.25,30.67,15.26,4.73,4.49,10.53,5.94,2.7,17.14,6.24,3.65,22.91,7.33,4.39,0
222175500000000,16.91,20.25,30.67,15.26,4.73,4.49,10.53,5.94,2.7,17.14,6.24,3.65,22.91,7.33,4.39,0
222175515000000,17.13,19.85,30.71,14.9,4.67,4.43,10.4,5.88,2.62,16.83,6.0,3.75,22.22,7.06,4.39,0
222175531000000,17.13,19.85,30.71,14.9,4.67,4.43,10.4,5.88,2.62,16.83,6.0,3.75,22.22,7.06,4.39,0
222175531000000,17.13,19.85,30.71,14.9,4.67,4.43,10.4,5.88,2.62,16.83,6.0,3.75,22.22,7.06,4.39,0
222175546000000,17.13,19.85,30.71,14.9,4.67,4.43,10.4,5.88,2.62,16.83,6.0,3.75,22.22,7.06,4.39,0
222175562000000,17.28,19.27,30.86,14.33,4.46,4.51,10.04,5.72,2.68,16.53,5.78,3.83,21.88,7.01,4.34,0
222175562000000,17.28,19.27,30.86,14.33,4.46,4.51,10.04,5.72,2.68,16.53,5.78,3.83,21.88,7.01,4.34,0
222175578000000,17.28,19.27,30.86,14.33,4.46,4.51,10.04,5.72,2.68,16.53,5.78,3.83,21.88,7.01,4.34,0
222175578000000,17.28,19.27,30.86,14.33,4.46,4.51,10.04,5.72,2.68,16.53,5.78,3.83,21.88,7.01,4.34,0
222175593000000,17.28,19.27,30.86,14.33,4.46,4.51,10.04,5.72,2.68,16.53,5.78,3.83,21.88,7.01,4.34,0
222175609000000,17.63,19.26,31.35,14.12,4.34,4.57,9.63,5.62,2.62,16.28,5.64,3.74,21.74,7.12,4.26,0
