t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222061468000000,20.09,23.54,18.05,17.68,6.64,3.45,14.65,7.23,2.19,21.79,6.3,3.56,27.44,7.15,4.34,0
222061484000000,20.09,23.54,18.05,17.68,6.64,3.45,14.65,7.23,2.19,21.79,6.3,3.56,27.44,7.15,4.34,0
222061500000000,20.09,23.54,18.05,17.68,6.64,3.45,14.65,7.23,2.19,21.79,6.3,3.56,27.44,7.15,4.34,0
222061500000000,20.09,23.54,18.05,17.68,6.64,3.45,14.65,7.23,2.19,21.79,6.3,3.56,27.44,7.15,4.34,0
222061515000000,20.34,23.58,18.95,16.33,6.05,3.48,13.58,6.86,2.07,21.21,6.18,3.66,27.18,7.28,4.48,0
222061531000000,20.34,23.58,18.95,16.33,6.05,3.48,13.58,6.86,2.07,21.21,6.18,3.66,27.18,7.28,4.48,0
222061531000000,20.34,23.58,18.95,16.33,6.05,3.48,13.58,6.86,2.07,21.21,6.18,3.66,27.18,7.28,4.48,0
222061546000000,20.34,23.58,18.95,16.33,6.05,3.48,13.58,6.86,2.07,21.21,6.18,3.66,27.18,7.28,4.48,0
222061562000000,19.39,23.46,19.06,17.23,6.56,3.54,14.36,7.06,2.06,21.72,6.35,3.28,27.54,7.25,4.11,0
222061562000000,19.39,23.46,19.06,17.23,6.56,3.54,14.36,7.06,2.06,21.72,6.35,3.28,27.54,7.25,4.11,0
222061578000000,19.39,23.46,19.06,17.23,6.56,3.54,14.36,7.06,2.06,21.72,6.35,3.28,27.54,7.25,4.11,0
222061578000000,19.39,23.46,19.06,17.23,6.56,3.54,14.36,7.06,2.06,21.72,6.35,3.28,27.54,7.25,4.11,0
222061593000000,19.39,23.46,19.06,17.23,6.56,3.54,14.36,7.06,2.06,21.72,6.35,3.28,27.54,7.25,4.11,0
