t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222365484000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365500000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365500000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365515000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365531000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365531000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365546000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365562000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365562000000,29.26,26.71,27.08,27.07,6.05,2.11,17.26,5.8,1.06,21.8,3.5,2.64,24.48,3.0,2.88,0
222365578000000,28.72,26.89,27.58,27.36,5.97,2.07,17.38,5.76,0.96,22.0,3.43,2.4,24.63,2.97,2.81,0
222365593000000,28.72,26.89,27.58,27.36,5.97,2.07,17.38,5.76,0.96,22.0,3.43,2.4,24.63,2.97,2.81,0
222365593000000,28.72,26.89,27.58,27.36,5.97,2.07,17.38,5.76,0.96,22.0,3.43,2.4,24.63,2.97,2.81,0
222365609000000,28.72,26.89,27.58,27.36,5.97,2.07,17.38,5.76,0.96,22.0,3.43,2.4,24.63,2.97,2.81,0
222365609000000,28.72,26.89,27.58,27.36,5.97,2.07,17.38,5.76,0.96,22.0,3.43,2.4,24.63,2.97,2.81,0
222365625000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365640000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365640000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365656000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365671000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365671000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365687000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365703000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365703000000,29.01,26.96,27.66,27.48,6.39,2.11,17.95,6.09,0.93,22.52,3.69,2.59,24.94,3.17,2.79,0
222365718000000,29.42,26.91,26.32,27.03,5.98,2.05,17.14,5.72,0.99,21.78,3.53,2.67,24.45,3.03,2.83,0
222365734000000,29.42,26.91,26.32,27.03,5.98,2.05,17.14,5.72,0.99,21.78,3.53,2.67,24.45,3.03,2.83,0
222365734000000,29.42,26.91,26.32,27.03,5.98,2.05,17.14,5.72,0.99,21.78,3.53,2.67,24.45,3.03,2.83,0
222365750000000,29.42,26.91,26.32,27.03,5.98,2.05,17.14,5.72,0.99,21.78,3.53,2.67,24.45,3.03,2.83,0
222365765000000,28.78,26.77,27.52,27.37,6.28,2.1,17.59,5.91,0.96,22.2,3.67,2.64,24.69,3.29,2.85,0
222365765000000,28.78,26.77,27.52,27.37,6.28,2.1,17.59,5.91,0.96,22.2,3.67,2.64,24.69,3.29,2.85,0
222365781000000,28.78,26.77,27.52,27.37,6.28,2.1,17.59,5.91,0.96,22.2,3.67,2.64,24.69,3.29,2.85,0
222365781000000,28.78,26.77,27.52,27.37,6.28,2.1,17.59,5.91,0.96,22.2,3.67,2.64,24.69,3.29,2.85,0
222365796000000,28.78,26.77,27.52,27.37,6.28,2.1,17.59,5.91,0.96,22.2,3.67,2.64,24.69,3.29,2.85,0
222365812000000,29.4,26.63,26.04,27.44,6.24,2.11,17.77,5.88,1.05,22.08,3.51,2.61,24.35,3.17,2.82,0
222365812000000,29.4,26.63,26.04,27.44,6.24,2.11,17.77,5.88,1.05,22.08,3.51,2.61,24.35,3.17,2.82,0
222365828000000,29.4,26.63,26.04,27.44,6.24,2.11,17.77,5.88,1.05,22.08,3.51,2.61,24.35,3.17,2.82,0
222365843000000,29.4,26.63,26.04,27.44,6.24,2.11,17.77,5.88,1.05,22.08,3.51,2.61,24.35,3.17,2.82,0
222365843000000,29.4,26.63,26.04,27.44,6.24,2.11,17.77,5.88,1.05,22.08,3.51,2.61,24.35,3.17,2.82,0
222365859000000,29.16,26.88,27.92,27.11,6.37,2.08,17.29,5.97,0.91,21.88,3.56,2.67,24.54,3.14,2.94,0
222365875000000,29.16,26.88,27.92,27.11,6.37,2.08,17.29,5.97,0.91,21.88,3.56,2.67,24.54,3.14,2.94,0
222365875000000,29.16,26.88,27.92,27.11,6.37,2.08,17.29,5.97,0.91,21.88,3.56,2.67,24.54,3.14,2.94,0
222365890000000,29.16,26.88,27.92,27.11,6.37,2.08,17.29,5.97,0.91,21.88,3.56,2.67,24.54,3.14,2.94,0
222365890000000,29.16,26.88,27.92,27.11,6.37,2.08,17.29,5.97,0.91,21.88,3.56,2.67,24.54,3.14,2.94,0
222365906000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222365921000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222365921000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222365937000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222365953000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222365953000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222365968000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222365984000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222365984000000,29.73,26.73,27.04,27.25,6.34,2.1,17.62,5.95,0.92,22.11,3.6,2.66,24.6,3.29,2.88,0
222366000000000,29.44,26.75,26.07,27.12,6.39,2.17,17.4,6.03,0.97,21.87,3.62,2.68,24.58,3.12,2.92,0
