t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
223239640000000,28.76,18.9,5.17,21.26,5.42,2.77,14.23,5.72,0.34,18.19,3.52,1.8,25.07,3.67,2.78,0
223239656000000,28.76,18.9,5.17,21.26,5.42,2.77,14.23,5.72,0.34,18.19,3.52,1.8,25.07,3.67,2.78,0
223239671000000,28.76,18.9,5.17,21.26,5.42,2.77,14.23,5.72,0.34,18.19,3.52,1.8,25.07,3.67,2.78,0
223239671000000,28.76,18.9,5.17,21.26,5.42,2.77,14.23,5.72,0.34,18.19,3.52,1.8,25.07,3.67,2.78,0
223239687000000,28.06,19.01,5.43,21.51,5.44,2.79,13.65,5.73,0.64,17.29,3.73,1.98,24.81,4.02,2.77,0
223239687000000,28.06,19.01,5.43,21.51,5.44,2.79,13.65,5.73,0.64,17.29,3.73,1.98,24.81,4.02,2.77,0
223239703000000,28.06,19.01,5.43,21.51,5.44,2.79,13.65,5.73,0.64,17.29,3.73,1.98,24.81,4.02,2.77,0
223239718000000,28.06,19.01,5.43,21.51,5.44,2.79,13.65,5.73,0.64,17.29,3.73,1.98,24.81,4.02,2.77,0
223239718000000,28.06,19.01,5.43,21.51,5.44,2.79,13.65,5.73,0.64,17.29,3.73,1.98,24.81,4.02,2.77,0
223239734000000,28.9,18.96,4.24,21.42,5.47,2.76,14.2,5.59,0.38,18.09,3.29,1.84,25.29,3.39,2.86,0
223239750000000,28.9,18.96,4.24,21.42,5.47,2.76,14.2,5.59,0.38,18.09,3.29,1.84,25.29,3.39,2.86,0
223239750000000,28.9,18.96,4.24,21.42,5.47,2.76,14.2,5.59,0.38,18.09,3.29,1.84,25.29,3.39,2.86,0
223239765000000,28.9,18.96,4.24,21.42,5.47,2.76,14.2,5.59,0.38,18.09,3.29,1.84,25.29,3.39,2.86,0
223239781000000,28.9,18.96,4.24,21.42,5.47,2.76,14.2,5.59,0.38,18.09,3.29,1.84,25.29,3.39,2.86,0
