t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222764578000000,29.98,29.07,24.45,26.72,6.12,2.4,18.65,6.53,0.97,26.16,4.0,2.89,30.83,5.22,3.34,0
222764593000000,29.98,29.07,24.45,26.72,6.12,2.4,18.65,6.53,0.97,26.16,4.0,2.89,30.83,5.22,3.34,0
222764593000000,29.98,29.07,24.45,26.72,6.12,2.4,18.65,6.53,0.97,26.16,4.0,2.89,30.83,5.22,3.34,0
222764609000000,29.98,29.07,24.45,26.72,6.12,2.4,18.65,6.53,0.97,26.16,4.0,2.89,30.83,5.22,3.34,0
222764625000000,29.74,29.11,26.41,26.25,6.27,2.22,18.48,6.7,1.06,26.04,4.14,3.14,30.19,5.14,3.66,0
222764625000000,29.74,29.11,26.41,26.25,6.27,2.22,18.48,6.7,1.06,26.04,4.14,3.14,30.19,5.14,3.66,0
222764640000000,29.74,29.11,26.41,26.25,6.27,2.22,18.48,6.7,1.06,26.04,4.14,3.14,30.19,5.14,3.66,0
222764656000000,29.74,29.11,26.41,26.25,6.27,2.22,18.48,6.7,1.06,26.04,4.14,3.14,30.19,5.14,3.66,0
222764656000000,29.74,29.11,26.41,26.25,6.27,2.22,18.48,6.7,1.06,26.04,4.14,3.14,30.19,5.14,3.66,0
222764671000000,29.64,29.42,26.55,26.38,7.14,2.37,18.97,7.32,1.0,26.48,4.42,2.76,30.77,5.2,3.46,0
222764687000000,29.64,29.42,26.55,26.38,7.14,2.37,18.97,7.32,1.0,26.48,4.42,2.76,30.77,5.2,3.46,0
222764687000000,29.64,29.42,26.55,26.38,7.14,2.37,18.97,7.32,1.0,26.48,4.42,2.76,30.77,5.2,3.46,0
222764703000000,29.64,29.42,26.55,26.38,7.14,2.37,18.97,7.32,1.0,26.48,4.42,2.76,30.77,5.2,3.46,0
