t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
222118468000000,0,PREP,P01,S01,indexMcpIso,10,335,503,231,342,PREP_START,1,0
222118484000000,1,PREP,P01,S01,indexMcpIso,10,334,502,231,343,,1,0
222118500000000,2,PREP,P01,S01,indexMcpIso,10,334,500,230,346,,1,0
222118500000000,3,PREP,P01,S01,indexMcpIso,10,337,508,231,340,,1,0
222118515000000,4,PREP,P01,S01,indexMcpIso,10,335,506,232,344,,1,0
222118531000000,5,PREP,P01,S01,indexMcpIso,10,341,502,231,342,,1,0
222118531000000,6,PREP,P01,S01,indexMcpIso,10,334,501,231,342,,1,0
222118546000000,7,PREP,P01,S01,indexMcpIso,10,335,501,230,334,,1,0
222118562000000,8,PREP,P01,S01,indexMcpIso,10,337,503,232,344,,0,0
222118562000000,9,PREP,P01,S01,indexMcpIso,10,339,503,232,344,,0,0
222118578000000,10,PREP,P01,S01,indexMcpIso,10,338,504,232,344,,0,0
222118578000000,11,PREP,P01,S01,indexMcpIso,10,329,504,233,338,,0,0
222118593000000,12,PREP,P01,S01,indexMcpIso,10,337,502,233,342,,0,0
222118609000000,13,PREP,P01,S01,indexMcpIso,10,336,502,233,344,,0,0
222118609000000,14,PREP,P01,S01,indexMcpIso,10,339,502,232,341,,0,0
222118625000000,15,PREP,P01,S01,indexMcpIso,10,346,503,233,342,,0,0
222118640000000,16,PREP,P01,S01,indexMcpIso,10,338,503,233,345,,0,0
222118640000000,17,PREP,P01,S01,indexMcpIso,10,336,506,233,343,,0,0
222118656000000,18,PREP,P01,S01,indexMcpIso,10,337,505,233,343,,0,0
222118671000000,19,PREP,P01,S01,indexMcpIso,10,337,506,231,344,,0,0
222118671000000,20,PREP,P01,S01,indexMcpIso,10,330,508,232,342,,0,0
222118687000000,21,PREP,P01,S01,indexMcpIso,10,333,506,232,343,,0,0
222118703000000,22,PREP,P01,S01,indexMcpIso,10,334,506,233,342,,0,0
222118703000000,23,PREP,P01,S01,indexMcpIso,10,334,506,226,342,,0,0
222118718000000,24,PREP,P01,S01,indexMcpIso,10,331,506,232,343,,0,0
222118718000000,25,PREP,P01,S01,indexMcpIso,10,338,509,231,342,,0,0
222118734000000,26,PREP,P01,S01,indexMcpIso,10,335,514,234,342,,0,0
222118750000000,27,PREP,P01,S01,indexMcpIso,10,337,514,221,342,,0,0
222118750000000,28,PREP,P01,S01,indexMcpIso,10,336,509,232,342,,0,0
222118765000000,29,PREP,P01,S01,indexMcpIso,10,335,508,233,340,,0,0
222118781000000,30,PREP,P01,S01,indexMcpIso,10,334,509,232,339,,0,0
222118781000000,31,PREP,P01,S01,indexMcpIso,10,332,509,232,334,,0,0
222118796000000,32,PREP,P01,S01,indexMcpIso,10,331,507,238,332,,0,0
222118812000000,33,PREP,P01,S01,indexMcpIso,10,320,508,229,332,,0,0
222118812000000,34,PREP,P01,S01,indexMcpIso,10,325,507,228,332,,0,0
222118828000000,35,PREP,P01,S01,indexMcpIso,10,325,505,229,332,,0,0
222118828000000,36,PREP,P01,S01,indexMcpIso,10,325,506,229,331,,0,0
222118843000000,37,PREP,P01,S01,indexMcpIso,10,327,505,233,331,,0,0
222118859000000,38,PREP,P01,S01,indexMcpIso,10,323,506,229,331,,0,0
222118859000000,39,PREP,P01,S01,indexMcpIso,10,322,506,230,332,,0,0
222118875000000,40,PREP,P01,S01,indexMcpIso,10,322,505,230,331,,0,0
222118890000000,41,PREP,P01,S01,indexMcpIso,10,322,504,231,331,,0,0
222118890000000,42,PREP,P01,S01,indexMcpIso,10,320,507,230,330,,0,0
222118906000000,43,PREP,P01,S01,indexMcpIso,10,321,509,230,331,,0,0
222118921000000,44,PREP,P01,S01,indexMcpIso,10,315,508,229,332,,0,0
222118921000000,45,PREP,P01,S01,indexMcpIso,10,313,509,232,333,,0,0
222118937000000,46,PREP,P01,S01,indexMcpIso,10,315,508,230,331,,0,0
222118953000000,47,PREP,P01,S01,indexMcpIso,10,303,507,229,330,,0,0
222118953000000,48,PREP,P01,S01,indexMcpIso,10,308,508,229,330,,0,0
222118968000000,49,PREP,P01,S01,indexMcpIso,10,308,508,229,331,,0,0
222118968000000,50,PREP,P01,S01,indexMcpIso,10,312,507,231,330,,0,0
222118984000000,51,PREP,P01,S01,indexMcpIso,10,308,507,229,329,,0,0
222119000000000,52,PREP,P01,S01,indexMcpIso,10,309,507,229,329,,0,0
222119000000000,53,PREP,P01,S01,indexMcpIso,10,308,505,229,330,,0,0
222119015000000,54,PREP,P01,S01,indexMcpIso,10,309,507,227,336,,0,0
222119031000000,55,PREP,P01,S01,indexMcpIso,10,309,508,228,330,,0,0
222119031000000,56,PREP,P01,S01,indexMcpIso,10,308,507,229,330,,0,0
222119046000000,57,PREP,P01,S01,indexMcpIso,10,307,506,228,318,,0,0
222119062000000,58,PREP,P01,S01,indexMcpIso,10,305,508,230,331,,0,0
222119062000000,59,PREP,P01,S01,indexMcpIso,10,308,508,229,330,,0,0
222119078000000,60,PREP,P01,S01,indexMcpIso,10,308,508,229,332,,0,0
222119078000000,61,PREP,P01,S01,indexMcpIso,10,303,508,229,330,,0,0
222119093000000,62,PREP,P01,S01,indexMcpIso,10,309,508,228,331,,0,0
222119109000000,63,PREP,P01,S01,indexMcpIso,10,310,508,231,332,,0,0
222119109000000,64,PREP,P01,S01,indexMcpIso,10,306,508,232,333,,0,0
