t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
223125640000000,22.99,18.3,18.5,16.96,4.75,3.26,10.27,4.89,2.16,16.84,3.82,3.25,25.34,5.24,2.96,0
223125656000000,22.99,18.3,18.5,16.96,4.75,3.26,10.27,4.89,2.16,16.84,3.82,3.25,25.34,5.24,2.96,0
223125671000000,22.99,18.3,18.5,16.96,4.75,3.26,10.27,4.89,2.16,16.84,3.82,3.25,25.34,5.24,2.96,0
223125671000000,22.99,18.3,18.5,16.96,4.75,3.26,10.27,4.89,2.16,16.84,3.82,3.25,25.34,5.24,2.96,0
223125687000000,23.15,18.59,18.07,17.02,4.88,3.29,10.41,4.98,2.1,17.08,3.85,3.2,25.75,5.32,2.93,0
223125687000000,23.15,18.59,18.07,17.02,4.88,3.29,10.41,4.98,2.1,17.08,3.85,3.2,25.75,5.32,2.93,0
223125703000000,23.15,18.59,18.07,17.02,4.88,3.29,10.41,4.98,2.1,17.08,3.85,3.2,25.75,5.32,2.93,0
223125718000000,23.15,18.59,18.07,17.02,4.88,3.29,10.41,4.98,2.1,17.08,3.85,3.2,25.75,5.32,2.93,0
223125718000000,23.15,18.59,18.07,17.02,4.88,3.29,10.41,4.98,2.1,17.08,3.85,3.2,25.75,5.32,2.93,0
223125734000000,23.09,18.58,17.32,16.94,4.95,3.36,10.35,5.21,2.07,17.35,4.23,3.34,26.09,5.62,2.93,0
223125750000000,23.09,18.58,17.32,16.94,4.95,3.36,10.35,5.21,2.07,17.35,4.23,3.34,26.09,5.62,2.93,0
223125750000000,23.09,18.58,17.32,16.94,4.95,3.36,10.35,5.21,2.07,17.35,4.23,3.34,26.09,5.62,2.93,0
223125765000000,23.09,18.58,17.32,16.94,4.95,3.36,10.35,5.21,2.07,17.35,4.23,3.34,26.09,5.62,2.93,0
223125781000000,22.29,18.55,18.65,17.25,4.99,3.26,10.78,4.95,2.15,17.44,3.95,2.97,26.41,5.3,2.72,0
223125781000000,22.29,18.55,18.65,17.25,4.99,3.26,10.78,4.95,2.15,17.44,3.95,2.97,26.41,5.3,2.72,0
223125796000000,22.29,18.55,18.65,17.25,4.99,3.26,10.78,4.95,2.15,17.44,3.95,2.97,26.41,5.3,2.72,0
