t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
223163640000000,0,PREP,P01,S01,handOpen,65,345,445,279,384,PREP_START,0,0
223163656000000,1,PREP,P01,S01,handOpen,65,344,441,277,382,,0,0
223163671000000,2,PREP,P01,S01,handOpen,65,345,444,277,381,,0,0
223163671000000,3,PREP,P01,S01,handOpen,65,343,445,276,382,,0,0
223163687000000,4,PREP,P01,S01,handOpen,65,345,447,274,382,,0,0
223163703000000,5,PREP,P01,S01,handOpen,65,344,446,274,381,,0,0
223163703000000,6,PREP,P01,S01,handOpen,65,344,445,275,381,,0,0
223163718000000,7,PREP,P01,S01,handOpen,65,344,445,275,380,,0,0
223163718000000,8,PREP,P01,S01,handOpen,65,343,444,274,379,,0,0
223163734000000,9,PREP,P01,S01,handOpen,65,344,444,274,379,,0,0
223163750000000,10,PREP,P01,S01,handOpen,65,344,444,274,384,,0,0
223163750000000,11,PREP,P01,S01,handOpen,65,343,446,275,381,,0,0
223163765000000,12,PREP,P01,S01,handOpen,65,343,444,279,381,,0,0
223163781000000,13,PREP,P01,S01,handOpen,65,343,444,276,381,,0,0
223163781000000,14,PREP,P01,S01,handOpen,65,342,441,277,383,,0,0
223163796000000,15,PREP,P01,S01,handOpen,65,343,445,276,383,,0,0
223163812000000,16,PREP,P01,S01,handOpen,65,348,445,277,382,,0,0
223163812000000,17,PREP,P01,S01,handOpen,65,343,439,275,384,,0,0
223163828000000,18,PREP,P01,S01,handOpen,65,343,444,274,381,,0,0
223163828000000,19,PREP,P01,S01,handOpen,65,342,445,276,383,,0,0
223163843000000,20,PREP,P01,S01,handOpen,65,342,445,276,384,,0,0
223163859000000,21,PREP,P01,S01,handOpen,65,343,444,275,384,,0,0
223163859000000,22,PREP,P01,S01,handOpen,65,340,445,276,382,,0,0
223163875000000,23,PREP,P01,S01,handOpen,65,343,444,275,385,,0,0
223163890000000,24,PREP,P01,S01,handOpen,65,342,445,277,384,,0,0
223163890000000,25,PREP,P01,S01,handOpen,65,344,446,276,384,,0,0
223163906000000,26,PREP,P01,S01,handOpen,65,343,444,273,385,,0,0
