t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
222517484000000,0,PREP,P01,S01,ringPipIso,31,413,456,308,393,PREP_START,1,0
222517500000000,1,PREP,P01,S01,ringPipIso,31,422,456,310,395,,1,0
222517515000000,2,PREP,P01,S01,ringPipIso,31,412,457,310,396,,1,0
222517515000000,3,PREP,P01,S01,ringPipIso,31,414,455,309,397,,1,0
222517531000000,4,PREP,P01,S01,ringPipIso,31,414,456,310,396,,1,0
222517546000000,5,PREP,P01,S01,ringPipIso,31,412,456,310,397,,1,0
222517546000000,6,PREP,P01,S01,ringPipIso,31,414,458,309,396,,1,0
222517562000000,7,PREP,P01,S01,ringPipIso,31,413,458,310,398,,0,0
222517578000000,8,PREP,P01,S01,ringPipIso,31,415,458,310,397,,0,0
222517578000000,9,PREP,P01,S01,ringPipIso,31,413,459,311,395,,0,0
222517593000000,10,PREP,P01,S01,ringPipIso,31,413,456,311,398,,0,0
222517593000000,11,PREP,P01,S01,ringPipIso,31,413,454,312,397,,0,0
222517609000000,12,PREP,P01,S01,ringPipIso,31,419,456,310,397,,0,0
222517625000000,13,PREP,P01,S01,ringPipIso,31,412,456,312,398,,0,0
222517625000000,14,PREP,P01,S01,ringPipIso,31,412,450,311,398,,0,0
222517640000000,15,PREP,P01,S01,ringPipIso,31,412,464,312,396,,0,0
222517656000000,16,PREP,P01,S01,ringPipIso,31,412,458,311,397,,0,0
222517656000000,17,PREP,P01,S01,ringPipIso,31,412,458,311,397,,0,0
222517671000000,18,PREP,P01,S01,ringPipIso,31,411,458,312,398,,0,0
222517687000000,19,PREP,P01,S01,ringPipIso,31,413,462,311,399,,0,0
222517687000000,20,PREP,P01,S01,ringPipIso,31,412,460,299,397,,0,0
222517703000000,21,PREP,P01,S01,ringPipIso,31,423,459,314,398,,0,0
222517703000000,22,PREP,P01,S01,ringPipIso,31,411,459,313,399,,0,0
222517718000000,23,PREP,P01,S01,ringPipIso,31,412,458,311,404,,0,0
222517734000000,24,PREP,P01,S01,ringPipIso,31,412,459,314,398,,0,0
222517734000000,25,PREP,P01,S01,ringPipIso,31,403,460,313,399,,0,0
222517750000000,26,PREP,P01,S01,ringPipIso,31,411,460,313,399,,0,0
222517765000000,27,PREP,P01,S01,ringPipIso,31,413,460,312,399,,0,0
222517765000000,28,PREP,P01,S01,ringPipIso,31,412,459,314,398,,0,0
222517781000000,29,PREP,P01,S01,ringPipIso,31,413,459,313,399,,0,0
222517796000000,30,PREP,P01,S01,ringPipIso,31,411,459,313,399,,0,0
222517796000000,31,PREP,P01,S01,ringPipIso,31,412,460,309,400,,0,0
222517812000000,32,PREP,P01,S01,ringPipIso,31,407,458,314,398,,0,0
222517812000000,33,PREP,P01,S01,ringPipIso,31,412,459,306,399,,0,0
222517828000000,34,PREP,P01,S01,ringPipIso,31,410,459,312,398,,0,0
222517843000000,35,PREP,P01,S01,ringPipIso,31,412,461,313,398,,0,0
222517843000000,36,PREP,P01,S01,ringPipIso,31,412,461,311,399,,0,0
222517859000000,37,PREP,P01,S01,ringPipIso,31,412,459,311,396,,0,0
222517875000000,38,PREP,P01,S01,ringPipIso,31,412,458,312,398,,0,0
222517875000000,39,PREP,P01,S01,ringPipIso,31,412,461,309,393,,0,0
222517890000000,40,PREP,P01,S01,ringPipIso,31,411,457,311,398,,0,0
222517906000000,41,PREP,P01,S01,ringPipIso,31,408,457,310,400,,0,0
222517906000000,42,PREP,P01,S01,ringPipIso,31,409,459,310,398,,0,0
222517921000000,43,PREP,P01,S01,ringPipIso,31,413,459,308,392,,0,0
222517921000000,44,PREP,P01,S01,ringPipIso,31,410,458,311,401,,0,0
222517937000000,45,PREP,P01,S01,ringPipIso,31,411,458,320,397,,0,0
222517953000000,46,PREP,P01,S01,ringPipIso,31,410,457,310,399,,0,0
222517953000000,47,PREP,P01,S01,ringPipIso,31,415,458,312,399,,0,0
222517968000000,48,PREP,P01,S01,ringPipIso,31,411,457,309,398,,0,0
222517984000000,49,PREP,P01,S01,ringPipIso,31,412,458,311,398,,0,0
222517984000000,50,PREP,P01,S01,ringPipIso,31,409,457,310,398,,0,0
222518000000000,51,PREP,P01,S01,ringPipIso,31,400,457,308,396,,0,0
222518015000000,52,PREP,P01,S01,ringPipIso,31,408,456,310,397,,0,0
222518015000000,53,PREP,P01,S01,ringPipIso,31,404,458,309,397,,0,0
222518031000000,54,PREP,P01,S01,ringPipIso,31,403,458,309,397,,0,0
222518046000000,55,PREP,P01,S01,ringPipIso,31,402,458,309,398,,0,0
222518046000000,56,PREP,P01,S01,ringPipIso,31,400,459,310,397,,0,0
222518062000000,57,PREP,P01,S01,ringPipIso,31,399,456,308,398,,0,0
222518062000000,58,PREP,P01,S01,ringPipIso,31,399,456,309,397,,0,0
222518078000000,59,PREP,P01,S01,ringPipIso,31,397,455,309,395,,0,0
222518093000000,60,PREP,P01,S01,ringPipIso,31,398,456,308,395,,0,0
222518093000000,61,PREP,P01,S01,ringPipIso,31,396,456,308,396,,0,0
222518109000000,62,PREP,P01,S01,ringPipIso,31,396,456,295,396,,0,0
222518125000000,63,PREP,P01,S01,ringPipIso,31,399,456,305,396,,0,0
222518125000000,64,PREP,P01,S01,ringPipIso,31,395,455,309,396,,0,0
222518140000000,65,PREP,P01,S01,ringPipIso,31,397,455,307,396,,0,0
222518156000000,66,PREP,P01,S01,ringPipIso,31,400,456,307,396,,0,0
222518156000000,67,PREP,P01,S01,ringPipIso,31,395,457,308,396,,0,0
222518171000000,68,PREP,P01,S01,ringPipIso,31,394,452,308,397,,0,0
222518187000000,69,PREP,P01,S01,ringPipIso,31,395,456,308,395,,0,0
222518187000000,70,PREP,P01,S01,ringPipIso,31,391,454,307,393,,0,0
222518203000000,71,PREP,P01,S01,ringPipIso,31,381,456,308,392,,0,0
222518203000000,72,PREP,P01,S01,ringPipIso,31,380,455,306,391,,0,0
222518218000000,73,PREP,P01,S01,ringPipIso,31,384,454,303,392,,0,0
222518234000000,74,PREP,P01,S01,ringPipIso,31,382,446,306,391,,0,0
222518234000000,75,PREP,P01,S01,ringPipIso,31,382,447,307,393,,0,0
222518250000000,76,PREP,P01,S01,ringPipIso,31,382,453,303,395,,0,0
222518265000000,77,PREP,P01,S01,ringPipIso,31,382,452,308,391,,0,0
222518265000000,78,PREP,P01,S01,ringPipIso,31,382,454,308,390,,0,0
222518281000000,79,PREP,P01,S01,ringPipIso,31,387,452,305,391,,0,0
222518281000000,80,PREP,P01,S01,ringPipIso,31,381,451,306,391,,0,0
222518296000000,81,PREP,P01,S01,ringPipIso,31,382,452,305,391,,0,0
222518312000000,82,PREP,P01,S01,ringPipIso,31,384,451,305,390,,0,0
222518312000000,83,PREP,P01,S01,ringPipIso,31,380,449,304,389,,0,0
222518328000000,84,PREP,P01,S01,ringPipIso,31,380,450,305,389,,0,0
222518343000000,85,PREP,P01,S01,ringPipIso,31,382,451,304,388,,0,0
222518343000000,86,PREP,P01,S01,ringPipIso,31,381,450,304,389,,0,0
222518359000000,87,PREP,P01,S01,ringPipIso,31,380,451,305,390,,0,0
222518375000000,88,PREP,P01,S01,ringPipIso,31,381,448,304,391,,0,0
222518375000000,89,PREP,P01,S01,ringPipIso,31,381,449,305,390,,0,0
222518390000000,90,PREP,P01,S01,ringPipIso,31,381,451,304,389,,0,0
222518406000000,91,PREP,P01,S01,ringPipIso,31,381,450,305,390,,0,0
222518406000000,92,PREP,P01,S01,ringPipIso,31,385,451,303,391,,0,0
222518421000000,93,PREP,P01,S01,ringPipIso,31,381,448,304,391,,0,0
222518421000000,94,PREP,P01,S01,ringPipIso,31,381,447,304,392,,0,0
222518437000000,95,PREP,P01,S01,ringPipIso,31,382,447,304,392,,0,0
222518453000000,96,PREP,P01,S01,ringPipIso,31,379,450,305,393,,0,0
222518453000000,97,PREP,P01,S01,ringPipIso,31,379,449,304,393,,1,0
222518468000000,98,PREP,P01,S01,ringPipIso,31,377,453,292,392,,1,0
222518484000000,99,PREP,P01,S01,ringPipIso,31,379,452,303,391,,1,0
222518484000000,100,PREP,P01,S01,ringPipIso,31,379,450,303,393,,1,0
222518500000000,101,PREP,P01,S01,ringPipIso,31,378,453,301,390,,1,0
222518515000000,102,PREP,P01,S01,ringPipIso,31,379,457,303,391,,1,0
