t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
222631484000000,0,PREP,P01,S01,pinkyMcpIso,37,611,386,322,436,PREP_START,1,0
222631500000000,1,PREP,P01,S01,pinkyMcpIso,37,612,385,322,436,,1,0
222631515000000,2,PREP,P01,S01,pinkyMcpIso,37,612,385,321,436,,1,0
222631515000000,3,PREP,P01,S01,pinkyMcpIso,37,611,386,322,436,,1,0
222631531000000,4,PREP,P01,S01,pinkyMcpIso,37,612,383,322,437,,1,0
222631546000000,5,PREP,P01,S01,pinkyMcpIso,37,611,385,323,437,,1,0
222631546000000,6,PREP,P01,S01,pinkyMcpIso,37,612,386,321,439,,1,0
222631562000000,7,PREP,P01,S01,pinkyMcpIso,37,613,386,324,438,,0,0
222631562000000,8,PREP,P01,S01,pinkyMcpIso,37,614,386,325,438,,0,0
222631578000000,9,PREP,P01,S01,pinkyMcpIso,37,614,388,326,440,,0,0
222631593000000,10,PREP,P01,S01,pinkyMcpIso,37,614,388,326,439,,0,0
222631593000000,11,PREP,P01,S01,pinkyMcpIso,37,614,387,326,439,,0,0
222631609000000,12,PREP,P01,S01,pinkyMcpIso,37,614,391,326,439,,0,0
222631625000000,13,PREP,P01,S01,pinkyMcpIso,37,614,387,326,438,,0,0
222631625000000,14,PREP,P01,S01,pinkyMcpIso,37,614,384,327,439,,0,0
222631640000000,15,PREP,P01,S01,pinkyMcpIso,37,614,387,327,439,,0,0
222631656000000,16,PREP,P01,S01,pinkyMcpIso,37,614,389,326,439,,0,0
222631656000000,17,PREP,P01,S01,pinkyMcpIso,37,614,387,327,439,,0,0
222631671000000,18,PREP,P01,S01,pinkyMcpIso,37,612,386,326,438,,0,0
222631687000000,19,PREP,P01,S01,pinkyMcpIso,37,615,386,326,436,,0,0
222631687000000,20,PREP,P01,S01,pinkyMcpIso,37,614,386,326,436,,0,0
222631703000000,21,PREP,P01,S01,pinkyMcpIso,37,614,387,325,435,,0,0
222631703000000,22,PREP,P01,S01,pinkyMcpIso,37,614,387,325,434,,0,0
222631718000000,23,PREP,P01,S01,pinkyMcpIso,37,614,387,325,434,,0,0
222631734000000,24,PREP,P01,S01,pinkyMcpIso,37,614,388,324,433,,0,0
222631734000000,25,PREP,P01,S01,pinkyMcpIso,37,615,387,323,434,,0,0
