t_monotonic_ns,sample_idx,phase,participant_id,session_id,task,run,fsr0,fsr1,fsr2,fsr3,cue_event,led_fsr,quality_flag
222593484000000,0,PREP,P01,S01,ringDipIso,35,557,506,323,425,PREP_START,1,0
222593500000000,1,PREP,P01,S01,ringDipIso,35,559,506,325,426,,1,0
222593515000000,2,PREP,P01,S01,ringDipIso,35,560,501,323,425,,1,0
222593515000000,3,PREP,P01,S01,ringDipIso,35,556,512,323,418,,1,0
222593531000000,4,PREP,P01,S01,ringDipIso,35,553,508,322,419,,1,0
222593546000000,5,PREP,P01,S01,ringDipIso,35,548,502,325,419,,1,0
222593546000000,6,PREP,P01,S01,ringDipIso,35,548,504,323,420,,1,0
222593562000000,7,PREP,P01,S01,ringDipIso,35,550,509,324,422,,0,0
222593562000000,8,PREP,P01,S01,ringDipIso,35,543,506,325,422,,0,0
222593578000000,9,PREP,P01,S01,ringDipIso,35,540,509,311,422,,0,0
222593593000000,10,PREP,P01,S01,ringDipIso,35,536,506,325,426,,0,0
222593593000000,11,PREP,P01,S01,ringDipIso,35,520,507,326,421,,0,0
222593609000000,12,PREP,P01,S01,ringDipIso,35,517,507,327,423,,0,0
222593625000000,13,PREP,P01,S01,ringDipIso,35,508,501,326,423,,0,0
222593625000000,14,PREP,P01,S01,ringDipIso,35,505,506,325,425,,0,0
222593640000000,15,PREP,P01,S01,ringDipIso,35,505,507,326,422,,0,0
222593656000000,16,PREP,P01,S01,ringDipIso,35,505,507,322,431,,0,0
222593656000000,17,PREP,P01,S01,ringDipIso,35,508,508,326,424,,0,0
222593671000000,18,PREP,P01,S01,ringDipIso,35,506,506,326,424,,0,0
222593687000000,19,PREP,P01,S01,ringDipIso,35,505,507,327,425,,0,0
222593687000000,20,PREP,P01,S01,ringDipIso,35,500,506,326,427,,0,0
222593703000000,21,PREP,P01,S01,ringDipIso,35,506,506,326,427,,0,0
222593703000000,22,PREP,P01,S01,ringDipIso,35,507,506,324,424,,0,0
222593718000000,23,PREP,P01,S01,ringDipIso,35,507,507,327,422,,0,0
222593734000000,24,PREP,P01,S01,ringDipIso,35,517,507,327,426,,0,0
222593734000000,25,PREP,P01,S01,ringDipIso,35,533,504,327,426,,0,0
222593750000000,26,PREP,P01,S01,ringDipIso,35,535,505,326,425,,0,0
222593765000000,27,PREP,P01,S01,ringDipIso,35,544,504,328,424,,0,0
222593765000000,28,PREP,P01,S01,ringDipIso,35,551,503,326,425,,0,0
222593781000000,29,PREP,P01,S01,ringDipIso,35,556,507,328,427,,0,0
222593796000000,30,PREP,P01,S01,ringDipIso,35,562,504,327,427,,0,0
222593796000000,31,PREP,P01,S01,ringDipIso,35,558,507,329,427,,0,0
222593812000000,32,PREP,P01,S01,ringDipIso,35,560,506,328,425,,0,0
222593812000000,33,PREP,P01,S01,ringDipIso,35,566,503,328,423,,0,0
222593828000000,34,PREP,P01,S01,ringDipIso,35,562,506,329,426,,0,0
222593843000000,35,PREP,P01,S01,ringDipIso,35,565,506,328,425,,0,0
222593843000000,36,PREP,P01,S01,ringDipIso,35,566,507,328,423,,0,0
222593859000000,37,PREP,P01,S01,ringDipIso,35,569,505,328,426,,0,0
222593875000000,38,PREP,P01,S01,ringDipIso,35,568,506,328,424,,0,0
222593875000000,39,PREP,P01,S01,ringDipIso,35,575,506,328,426,,0,0
222593890000000,40,PREP,P01,S01,ringDipIso,35,576,503,325,425,,0,0
222593906000000,41,PREP,P01,S01,ringDipIso,35,565,506,329,426,,0,0
222593906000000,42,PREP,P01,S01,ringDipIso,35,580,506,323,425,,0,0
222593921000000,43,PREP,P01,S01,ringDipIso,35,582,505,327,426,,0,0
222593937000000,44,PREP,P01,S01,ringDipIso,35,590,495,328,433,,0,0
222593937000000,45,PREP,P01,S01,ringDipIso,35,587,506,320,432,,0,0
222593953000000,46,PREP,P01,S01,ringDipIso,35,588,505,327,426,,0,0
222593953000000,47,PREP,P01,S01,ringDipIso,35,585,504,327,427,,0,0
222593968000000,48,PREP,P01,S01,ringDipIso,35,587,504,324,426,,0,0
222593984000000,49,PREP,P01,S01,ringDipIso,35,587,503,325,427,,0,0
222593984000000,50,PREP,P01,S01,ringDipIso,35,589,500,325,426,,0,0
222594000000000,51,PREP,P01,S01,ringDipIso,35,596,500,324,426,,0,0
222594015000000,52,PREP,P01,S01,ringDipIso,35,591,499,323,423,,0,0
222594015000000,53,PREP,P01,S01,ringDipIso,35,591,498,321,422,,0,0
222594031000000,54,PREP,P01,S01,ringDipIso,35,590,494,320,428,,0,0
222594046000000,55,PREP,P01,S01,ringDipIso,35,592,479,315,419,,0,0
222594046000000,56,PREP,P01,S01,ringDipIso,35,591,479,317,419,,0,0
222594062000000,57,PREP,P01,S01,ringDipIso,35,593,480,315,420,,0,0
222594062000000,58,PREP,P01,S01,ringDipIso,35,592,472,316,421,,0,0
222594078000000,59,PREP,P01,S01,ringDipIso,35,592,476,314,418,,0,0
222594093000000,60,PREP,P01,S01,ringDipIso,35,593,476,316,421,,0,0
222594093000000,61,PREP,P01,S01,ringDipIso,35,596,473,315,420,,0,0
222594109000000,62,PREP,P01,S01,ringDipIso,35,609,473,316,425,,0,0
222594125000000,63,PREP,P01,S01,ringDipIso,35,601,470,315,420,,0,0
222594125000000,64,PREP,P01,S01,ringDipIso,35,605,462,316,420,,0,0
222594140000000,65,PREP,P01,S01,ringDipIso,35,606,466,316,422,,0,0
222594156000000,66,PREP,P01,S01,ringDipIso,35,612,467,316,422,,0,0
222594156000000,67,PREP,P01,S01,ringDipIso,35,618,468,314,427,,0,0
222594171000000,68,PREP,P01,S01,ringDipIso,35,612,466,318,430,,0,0
222594187000000,69,PREP,P01,S01,ringDipIso,35,621,465,321,431,,0,0
222594187000000,70,PREP,P01,S01,ringDipIso,35,621,465,321,432,,0,0
