t_monotonic_ns,target_thumb_cmc_flex,target_thumb_mcp_flex,target_thumb_ip_flex,target_index_mcp_flex,target_index_pip_flex,target_index_dip_flex,target_middle_mcp_flex,target_middle_pip_flex,target_middle_dip_flex,target_ring_mcp_flex,target_ring_pip_flex,target_ring_dip_flex,target_pinky_mcp_flex,target_pinky_pip_flex,target_pinky_dip_flex,quality_flag
222308484000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308500000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308500000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308515000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308531000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308531000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308546000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308562000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308562000000,20.5,24.72,18.44,16.54,5.38,3.42,12.9,5.59,1.69,18.34,4.81,3.33,24.18,6.4,4.62,0
222308578000000,21.16,25.06,17.9,16.66,5.24,3.49,12.9,5.54,1.6,18.08,4.78,3.36,23.94,6.58,4.7,0
222308593000000,21.16,25.06,17.9,16.66,5.24,3.49,12.9,5.54,1.6,18.08,4.78,3.36,23.94,6.58,4.7,0
222308593000000,21.16,25.06,17.9,16.66,5.24,3.49,12.9,5.54,1.6,18.08,4.78,3.36,23.94,6.58,4.7,0
222308609000000,21.16,25.06,17.9,16.66,5.24,3.49,12.9,5.54,1.6,18.08,4.78,3.36,23.94,6.58,4.7,0
222308609000000,21.16,25.06,17.9,16.66,5.24,3.49,12.9,5.54,1.6,18.08,4.78,3.36,23.94,6.58,4.7,0
222308625000000,20.93,24.82,17.74,17.15,5.49,3.44,13.12,5.78,1.73,18.23,5.11,3.52,23.99,6.67,4.72,0
222308640000000,20.93,24.82,17.74,17.15,5.49,3.44,13.12,5.78,1.73,18.23,5.11,3.52,23.99,6.67,4.72,0
